geoid,ct,pop,households,grp_qtrs,inst,pop_u18,hisp,white,black,asian,other_race,multiracial,housing,occupied,vacant
36081036100,4036100,2706,2699,7,0,609,1890,103,412,224,50,27,867,796,71
36081036300,4036300,2462,2462,0,0,655,1824,86,319,173,29,31,736,661,75
36081036500,4036500,4142,4142,0,0,1118,3414,39,429,168,44,48,1143,1070,73
36081036600,4036600,3003,2998,5,0,570,327,27,2347,96,48,158,1047,1001,46
36081036700,4036700,3099,3093,6,6,620,1688,93,772,429,50,67,939,869,70
36081036800,4036800,2513,2513,0,0,537,253,9,2020,44,58,129,838,795,43
36081037100,4037100,1917,1904,13,0,398,992,106,486,238,57,38,593,562,31
36081037300,4037300,2887,2887,0,0,684,2179,50,354,229,28,47,870,791,79
36081037501,4037501,1479,1479,0,0,401,1231,24,10,187,12,15,408,400,8
36081037502,4037502,2778,2778,0,0,605,2445,64,82,125,49,13,766,730,36
36081037600,4037600,6373,6356,17,0,1252,541,64,5175,184,147,262,2098,2003,95
36081037700,4037700,4493,4479,14,0,1202,3937,51,334,123,16,32,1129,1066,63
36081037900,4037900,6504,6489,15,0,1743,5827,72,237,234,70,64,1705,1615,90
36081038100,4038100,6966,6941,25,0,1797,5540,90,771,416,77,72,2051,1895,156
36081038301,4038301,2,0,2,0,1,0,0,1,1,0,0,0,0,0
36081038302,4038302,44,31,13,0,12,17,3,13,3,3,5,7,7,0
36081038400,4038400,2720,2692,28,0,489,174,22,2295,56,60,113,899,870,29
36081039400,4039400,3332,3332,0,0,648,359,36,2652,64,58,163,1093,1049,44
36081039800,4039800,1688,1688,0,0,336,180,22,1344,28,25,89,527,504,23
36081039901,4039901,2875,2563,312,0,678,2273,61,223,278,23,17,644,618,26
36081039902,4039902,2285,1933,352,0,641,1568,86,297,278,39,17,573,554,19
36081040000,4040000,1474,1474,0,0,266,160,7,1101,23,48,135,462,426,36
36081040101,4040101,2847,2847,0,0,680,2374,44,21,374,25,9,761,720,41
36081040102,4040102,4808,4808,0,0,1297,4175,22,88,448,47,28,1297,1234,63
36081040200,4040200,1474,1474,0,0,280,100,9,1160,77,20,108,461,439,22
36081040301,4040301,2768,2768,0,0,749,2396,42,15,288,20,7,748,725,23
36081040302,4040302,4760,4760,0,0,1242,4171,58,54,423,25,29,1212,1171,41
36081040400,4040400,4270,4270,0,0,864,458,58,3063,314,134,243,1370,1327,43
36081040501,4040501,1183,1171,12,0,316,1051,48,9,56,8,11,332,314,18
36081040502,4040502,2175,2175,0,0,543,1943,35,55,100,25,17,586,566,20
36081040701,4040701,3162,3162,0,0,860,2844,36,8,205,35,34,863,840,23
36081040702,4040702,5131,5131,0,0,1326,4680,28,106,241,52,24,1329,1272,57
36081040901,4040901,1951,1951,0,0,472,1600,38,0,247,50,16,549,516,33
36081040902,4040902,3534,3534,0,0,926,3205,53,77,154,28,17,896,852,44
36081041100,4041100,4532,4532,0,0,1096,3649,74,12,740,36,21,1228,1158,70
36081041300,4041300,4752,4752,0,0,1251,3953,154,32,562,29,22,1331,1257,74
36081041400,4041400,4526,4526,0,0,1046,824,39,2760,506,159,238,1483,1392,91
36081041500,4041500,4365,4348,17,0,1169,3587,195,70,422,59,32,1272,1215,57
36081042400,4042400,2295,2295,0,0,401,196,19,1885,55,41,99,789,754,35
36081042600,4042600,364,15,349,333,7,44,121,190,2,1,6,4,0,4
36081042700,4042700,4998,4998,0,0,1237,3999,226,55,647,42,29,1416,1355,61
36081043200,4043200,1280,1262,18,5,251,151,26,926,63,37,77,434,405,29
36081043400,4043400,1717,1704,13,0,327,196,13,1210,152,60,86,567,529,38
36081043701,4043701,3683,3152,531,531,768,2616,451,242,281,53,40,960,917,43
36081043702,4043702,6998,6998,0,0,1617,4578,425,515,1319,94,67,2370,2273,97
36081043900,4043900,4931,4931,0,0,1349,4296,167,44,371,27,26,1385,1325,60
36081044000,4044000,4783,4775,8,0,1128,827,51,2324,907,366,308,1426,1365,61
36081044301,4044301,4725,4714,11,0,1087,3378,202,336,698,55,56,1721,1645,76
36081044302,4044302,5373,5345,28,0,1158,2533,136,490,2096,55,63,1604,1539,65
36081044400,4044400,4562,4245,317,0,1202,1687,127,924,1278,296,250,1308,1237,71
36081044601,4044601,4013,3564,449,20,789,1763,119,1113,810,101,107,1378,1332,46
36081044602,4044602,5472,5108,364,0,1282,1481,188,1172,2366,146,119,1626,1580,46
36081044800,4044800,3063,3063,0,0,681,574,204,321,1798,71,95,915,872,43
36081045000,4045000,2070,2070,0,0,413,504,314,84,1033,66,69,641,599,42
36081045200,4045200,1209,883,326,322,228,139,240,135,650,13,32,235,228,7
36081045400,4045400,5207,5179,28,0,1102,468,204,496,3727,144,168,1686,1607,79
36081045500,4045500,13200,13188,12,0,2838,5172,1558,3990,1790,178,512,4624,4510,114
36081045600,4045600,1365,1365,0,0,278,148,101,76,969,12,59,410,384,26
36081045700,4045700,3536,3536,0,0,566,891,184,40,2325,35,61,1256,1185,71
36081045800,4045800,2271,2271,0,0,523,299,142,226,1465,70,69,728,693,35
36081045900,4045900,4150,4139,11,0,822,1556,174,22,2299,69,30,1288,1210,78
36081046000,4046000,6193,6189,4,0,1484,1935,96,793,2914,256,199,2042,1968,74
36081046100,4046100,2903,2903,0,0,623,1570,76,36,1166,15,40,877,816,61
36081046200,4046200,8206,7767,439,294,1845,2389,231,1254,3439,471,422,2428,2351,77
36081046300,4046300,4541,4541,0,0,1118,2925,87,37,1408,55,29,1253,1192,61
36081046400,4046400,1841,1559,282,0,293,341,344,451,595,37,73,558,526,32
36081046500,4046500,4276,4276,0,0,963,3519,93,14,551,63,36,1139,1092,47
36081046600,4046600,3676,3618,58,0,684,549,411,898,1633,74,111,1557,1489,68
36081046700,4046700,7281,7257,24,0,1497,4495,227,97,2326,59,77,2234,2180,54
36081046800,4046800,4173,4157,16,0,846,858,148,400,1964,475,328,1351,1205,146
36081046901,4046901,4346,4346,0,0,828,1916,167,40,2124,37,62,1463,1417,46
36081046902,4046902,4102,4102,0,0,745,2681,99,78,1163,21,60,1306,1271,35
36081047000,4047000,3343,3324,19,0,607,759,54,326,1448,469,287,958,910,48
36081047100,4047100,4785,4758,27,0,970,1310,163,47,3134,50,81,1537,1492,45
36081047200,4047200,3861,3617,244,226,649,646,564,893,1413,163,182,1383,1328,55
36081047300,4047300,4863,4839,24,0,789,956,405,69,3313,36,84,1941,1847,94
36081047500,4047500,5489,5457,32,0,966,1442,344,59,3544,31,69,1958,1828,130
36081047600,4047600,1374,1366,8,0,296,107,576,180,401,48,62,455,436,19
36081047801,4047801,4065,4044,21,0,595,857,591,1234,951,248,184,1820,1773,47
36081047802,4047802,1511,1511,0,0,259,248,48,275,658,168,114,467,454,13
36081047900,4047900,6837,6349,488,0,1374,1472,497,356,4379,33,100,2097,1980,117
36081048000,4048000,2666,2654,12,0,514,499,102,423,1101,351,190,746,722,24
36081048100,4048100,6321,6054,267,267,1145,2057,273,144,3721,50,76,1956,1893,63
36081048200,4048200,1518,1447,71,49,271,243,57,419,533,163,103,438,419,19
36081048301,4048301,2145,2145,0,0,358,398,150,18,1500,25,54,749,716,33
36081048302,4048302,2092,2092,0,0,398,701,213,19,1100,34,25,694,648,46
36081048400,4048400,5569,5119,450,0,1267,878,131,1588,1652,791,529,1559,1482,77
36081048500,4048500,5331,5207,124,0,943,852,293,137,3926,35,88,1889,1741,148
36081048900,4048900,1937,1753,184,0,470,690,247,135,826,5,34,520,487,33
36081049201,4049201,2888,2888,0,0,511,537,150,1618,359,113,111,1314,1295,19
36081049202,4049202,2018,2018,0,0,343,253,95,493,768,276,133,590,577,13
36081049301,4049301,2391,2391,0,0,501,662,727,19,929,19,35,838,773,65
36081049302,4049302,3498,3343,155,155,761,1391,1158,41,838,22,48,1133,1080,53
36081049500,4049500,1430,1416,14,0,301,494,688,21,185,5,37,557,522,35
36081049600,4049600,3251,3251,0,0,583,478,81,919,867,600,306,945,921,24
36081049700,4049700,3381,3365,16,0,684,791,933,39,1542,42,34,1145,1072,73
36081049900,4049900,5477,5473,4,0,1025,1286,716,37,3361,21,56,1871,1733,138
36081050000,4050000,4778,4421,357,276,1013,751,166,2858,526,272,205,1663,1578,85
36081050201,4050201,1678,1678,0,0,403,273,32,1057,169,69,78,461,448,13
36081050202,4050202,1521,1521,0,0,348,177,36,864,257,94,93,437,420,17
36081050400,4050400,1872,1848,24,0,367,209,26,1345,121,64,107,550,543,7
36081050500,4050500,1768,1768,0,0,314,493,476,58,698,21,22,701,661,40
36081050600,4050600,1635,1635,0,0,257,196,33,1056,139,85,126,495,478,17
36081050700,4050700,3699,3699,0,0,685,693,1710,44,1151,29,72,1434,1363,71
36081050800,4050800,2084,2083,1,0,397,207,38,1493,139,99,108,729,697,32
36081051000,4051000,1616,1616,0,0,286,199,15,1029,252,66,55,498,477,21
36081051100,4051100,2494,2494,0,0,484,783,1172,28,440,27,44,913,860,53
36081051200,4051200,2748,2735,13,0,572,384,41,1933,196,76,118,774,729,45
36081051300,4051300,2638,2638,0,0,594,719,999,64,799,29,28,919,874,45
36081051500,4051500,3126,3123,3,0,598,771,1802,30,459,13,51,1266,1189,77
36081051600,4051600,2069,2069,0,0,437,254,14,1551,138,32,80,628,603,25
36081051700,4051700,2146,2140,6,0,366,550,1318,35,196,27,20,893,822,71
36081051800,4051800,1948,1947,1,0,397,209,13,1562,26,46,92,645,620,25
36081052000,4052000,1593,1570,23,5,283,121,10,1262,29,44,127,501,487,14
36081052100,4052100,2197,2185,12,0,497,741,1208,42,163,14,29,806,770,36
36081052200,4052200,1605,1598,7,0,317,123,22,1302,37,36,85,528,500,28
36081052400,4052400,1945,1945,0,0,379,179,16,1536,61,44,109,590,559,31
36081052500,4052500,2252,2252,0,0,441,821,1096,32,229,32,42,812,775,37
36081052600,4052600,1958,1958,0,0,429,164,16,1524,79,73,102,610,563,47
36081052800,4052800,1563,1563,0,0,301,143,17,1259,37,20,87,551,521,30
36081053000,4053000,2393,2393,0,0,441,202,16,1974,43,26,132,742,719,23
36081053100,4053100,3462,3454,8,0,678,1346,1786,66,159,58,47,1391,1277,114
36081053200,4053200,1886,1873,13,0,334,155,34,1484,102,19,92,605,584,21
36081053401,4053401,2104,2104,0,0,408,215,15,1674,41,61,98,656,637,19
36081053501,4053501,1058,1058,0,0,176,667,336,18,10,12,15,450,424,26
36081053502,4053502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081053601,4053601,1578,1578,0,0,276,167,13,1160,107,53,78,482,465,17
36081053800,4053800,1648,1648,0,0,310,187,14,1249,75,27,96,495,462,33
36081053901,4053901,3968,3954,14,0,684,1881,1174,104,680,38,91,1501,1422,79
36081053902,4053902,88,88,0,0,19,19,48,2,12,1,6,35,34,1
36081054000,4054000,4632,4624,8,0,981,722,96,2783,547,198,286,1368,1287,81
36081054200,4054200,5149,5144,5,5,889,959,233,1139,1549,747,522,1533,1475,58
36081054500,4054500,3648,3648,0,0,688,2228,904,91,288,55,82,1386,1326,60
36081054700,4054700,4166,4166,0,0,812,2414,975,174,477,54,72,1465,1353,112
36081054800,4054800,2336,2336,0,0,428,303,74,407,1096,329,127,663,630,33
36081054900,4054900,4932,4932,0,0,1011,2759,1239,156,543,72,163,1758,1678,80
36081055100,4055100,4574,4563,11,0,801,1844,1869,156,515,42,148,1847,1750,97
36081055200,4055200,3174,3144,30,30,531,732,179,767,1094,219,183,1089,1058,31
36081055300,4055300,2856,2856,0,0,446,1399,658,195,476,42,86,1101,1038,63
36081055400,4055400,2487,2487,0,0,443,500,239,418,1137,77,116,786,770,16
36081055500,4055500,1935,1921,14,14,353,1224,324,115,182,37,53,706,663,43
36081055600,4055600,2242,2242,0,0,363,473,160,268,989,210,142,671,652,19
36081055700,4055700,3966,3966,0,0,769,2149,1165,128,418,36,70,1453,1372,81
36081055800,4055800,1710,1710,0,0,286,412,146,284,549,210,109,519,502,17
36081055900,4055900,1178,1178,0,0,231,717,210,77,101,29,44,445,414,31
36081056000,4056000,1743,1724,19,0,329,464,204,197,715,92,71,521,507,14
36081056100,4056100,20,20,0,0,6,5,10,0,0,1,4,7,7,0
36081056200,4056200,1460,1460,0,0,257,472,172,235,420,96,65,449,438,11
36081056400,4056400,1559,1547,12,0,283,490,189,237,418,117,108,590,483,107
36081056500,4056500,1681,1672,9,0,385,1298,219,71,48,14,31,559,522,37
36081056600,4056600,1581,1565,16,0,309,367,124,330,462,158,140,479,455,24
36081056700,4056700,4751,4751,0,0,910,2687,1671,75,194,53,71,1703,1622,81
36081056800,4056800,4862,4762,100,6,876,924,216,2818,517,184,203,1610,1515,95
36081057700,4057700,4023,4023,0,0,847,1911,1799,115,129,24,45,1547,1463,84
36081057900,4057900,1743,1743,0,0,357,836,796,15,52,22,22,672,643,29
36081058000,4058000,3589,3572,17,0,631,431,60,2591,214,125,168,1148,1117,31
36081058100,4058100,2785,2785,0,0,467,1073,1424,84,144,10,50,1129,1078,51
36081058200,4058200,4509,4479,30,22,864,613,106,3143,213,142,292,1412,1357,55
36081058300,4058300,3362,3362,0,0,533,1171,1755,104,197,25,110,1452,1333,119
36081058500,4058500,4128,4102,26,0,708,1546,2041,64,382,21,74,1660,1519,141
36081058700,4058700,3336,3336,0,0,607,890,2015,70,272,38,51,1407,1323,84
36081058900,4058900,4308,4305,3,0,851,1748,2202,78,117,58,105,1706,1601,105
36081059000,4059000,1182,1182,0,0,208,105,20,962,14,30,51,387,378,9
36081059100,4059100,5226,5226,0,0,970,2624,2014,134,249,59,146,2102,1949,153
36081059200,4059200,1186,1186,0,0,168,65,30,1010,15,11,55,389,383,6
36081059300,4059300,4092,4092,0,0,678,1041,2563,78,273,36,101,1755,1619,136
36081059400,4059400,1506,1506,0,0,229,108,42,1238,14,23,81,522,509,13
36081059501,4059501,2091,2091,0,0,362,708,1099,34,202,19,29,892,821,71
36081059502,4059502,2712,2702,10,0,524,1473,996,75,110,24,34,995,925,70
36081059600,4059600,1373,1373,0,0,247,83,26,1172,13,21,58,474,458,16
36081059800,4059800,1764,1759,5,0,310,102,27,1480,42,21,92,599,585,14
36081059900,4059900,1594,1584,10,0,292,448,904,30,177,9,26,614,587,27
36081060000,4060000,1223,1223,0,0,208,90,19,1039,7,16,52,399,399,0
36081060100,4060100,2414,2414,0,0,531,839,1268,33,194,41,39,882,844,38
36081060300,4060300,1854,1854,0,0,331,651,1044,23,92,14,30,752,699,53
36081060600,4060600,1328,1328,0,0,238,89,18,1125,25,14,57,465,453,12
36081060701,4060701,3,3,0,0,1,0,3,0,0,0,0,2,1,1
36081060800,4060800,1475,1475,0,0,239,73,11,1272,35,23,61,484,467,17
36081061000,4061000,1204,1204,0,0,197,63,6,1073,1,23,38,421,392,29
36081061200,4061200,1552,1552,0,0,233,76,13,1355,23,16,69,498,478,20
36081061301,4061301,5763,5759,4,0,985,1825,3164,119,479,60,116,2214,2118,96
36081061302,4061302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081061400,4061400,1205,1205,0,0,205,88,22,1031,6,5,53,393,372,21
36081061601,4061601,2095,2095,0,0,327,116,11,1830,14,32,92,709,689,20
36081061602,4061602,1402,1402,0,0,256,143,29,1068,27,50,85,409,401,8
36081061800,4061800,1736,1736,0,0,286,110,31,1447,31,24,93,742,709,33
36081061900,4061900,3097,3097,0,0,589,862,1912,75,163,26,59,1273,1199,74
36081062000,4062000,1419,1412,7,0,206,120,22,1184,0,17,76,500,492,8
36081062100,4062100,3151,3059,92,0,617,1145,1689,90,128,31,68,1158,1113,45
36081062200,4062200,1979,1979,0,0,255,147,23,1690,23,28,68,676,654,22
36081062300,4062300,1923,1923,0,0,350,672,1087,50,61,20,33,831,787,44
36081062400,4062400,0,0,0,0,0,0,0,0,0,0,0,1,1,0
36081062500,4062500,2625,2619,6,0,494,916,1529,41,74,32,33,1050,988,62
36081062600,4062600,2689,2679,10,0,543,244,39,2229,31,43,103,896,851,45
36081062700,4062700,3010,3001,9,0,647,1125,1604,52,155,13,61,1135,1059,76
36081062900,4062900,3042,3028,14,0,600,1231,1565,63,86,28,69,1206,1120,86
36081063000,4063000,1602,1587,15,0,263,106,19,1353,4,10,110,536,518,18
36081063200,4063200,2261,2261,0,0,436,144,46,1932,17,30,92,683,666,17
36081063301,4063301,1587,1587,0,0,325,405,1039,20,78,14,31,634,592,42
36081063302,4063302,1665,1665,0,0,330,447,1086,30,81,4,17,665,603,62
36081063500,4063500,2784,2775,9,0,525,906,1689,31,77,24,57,1095,1038,57
36081063700,4063700,3507,3298,209,0,628,830,2145,148,289,17,78,1281,1188,93
36081063800,4063800,3584,3540,44,0,669,454,159,2570,110,82,209,1066,1033,33
36081063900,4063900,2794,2782,12,0,467,845,1496,111,263,22,57,1178,1095,83
36081064101,4064101,2378,2378,0,0,418,569,1503,34,209,24,39,1049,1002,47
36081064102,4064102,4,3,1,0,2,3,1,0,0,0,0,1,0,1
36081064500,4064500,2064,2047,17,0,362,448,843,40,648,35,50,829,773,56
36081064600,4064600,3025,3025,0,0,532,218,37,2539,39,40,152,1007,966,41
36081065000,4065000,2831,2831,0,0,559,175,29,2410,22,38,157,898,862,36
36081065401,4065401,2836,2836,0,0,592,323,113,2137,71,47,145,981,892,89
36081065402,4065402,5,5,0,0,3,2,0,0,0,1,2,1,1,0
36081065501,4065501,3,3,0,0,0,2,0,0,0,0,1,1,1,0
36081065600,4065600,5423,5419,4,0,1040,545,136,4236,158,114,234,1737,1638,99
36081065702,4065702,1775,1775,0,0,341,418,1241,9,67,8,32,808,749,59
36081065703,4065703,2829,2817,12,0,550,440,2170,16,127,19,57,1154,1078,76
36081065900,4065900,1850,1850,0,0,371,169,1509,1,140,10,21,800,729,71
36081066000,4066000,3511,3511,0,0,648,351,143,2689,90,54,184,1118,1070,48
36081066100,4066100,1573,1573,0,0,264,203,1252,5,86,2,25,677,634,43
36081066301,4066301,2713,2713,0,0,511,365,1714,17,537,18,62,1009,947,62
36081066302,4066302,4,4,0,0,1,4,0,0,0,0,0,1,0,1
36081066401,4066401,1923,1708,215,0,324,284,99,1364,31,37,108,574,537,37
36081066402,4066402,3942,3932,10,0,762,328,148,3075,57,82,252,1271,1211,60
36081066403,4066403,4480,4473,7,0,884,495,103,3567,95,90,130,1553,1460,93
36081066404,4066404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081066501,4066501,3538,3534,4,0,613,508,2713,32,188,22,75,1559,1450,109
36081066701,4066701,2789,2789,0,0,544,542,1957,3,231,12,44,1163,1068,95
36081066900,4066900,1790,1790,0,0,344,261,1329,3,161,9,27,766,713,53
36081067100,4067100,2248,2248,0,0,389,230,1439,3,535,7,34,890,852,38
36081067700,4067700,1832,1832,0,0,314,196,1365,0,223,13,35,760,713,47
36081067900,4067900,4397,3948,449,265,691,1464,1780,195,770,35,153,1838,1648,190
36081068000,4068000,5220,5214,6,0,1021,480,74,4259,85,71,251,1701,1637,64
36081068200,4068200,1262,1259,3,0,255,130,17,1047,8,15,45,424,407,17
36081068300,4068300,4052,4045,7,0,552,1446,315,136,2054,28,73,1624,1562,62
36081068700,4068700,4597,4597,0,0,700,1051,1290,78,1977,65,136,1924,1861,63
36081069000,4069000,3787,3781,6,0,792,292,33,3201,39,65,157,1211,1155,56
36081069300,4069300,2887,2887,0,0,505,793,928,89,905,55,117,1304,1234,70
36081069400,4069400,3604,3592,12,0,768,325,48,2985,47,79,120,1181,1108,73
36081069500,4069500,2451,2451,0,0,459,504,977,34,825,20,91,988,920,68
36081069701,4069701,4435,4435,0,0,838,874,1498,199,1506,79,279,2015,1900,115
36081069702,4069702,3929,3918,11,0,706,620,1542,29,1570,42,126,1544,1439,105
36081070300,4070300,2225,2225,0,0,396,589,892,43,611,24,66,903,854,49
36081070700,4070700,2426,2426,0,0,463,317,1167,10,806,24,102,993,961,32
36081070900,4070900,2635,2635,0,0,512,344,1063,63,1036,21,108,1124,1059,65
36081071100,4071100,5687,5590,97,87,846,942,2527,181,1740,83,214,2943,2771,172
36081071303,4071303,5307,5307,0,0,945,927,2862,113,1142,52,211,2772,2599,173
36081071304,4071304,6386,6386,0,0,1067,718,3448,134,1616,103,367,3250,3088,162
36081071305,4071305,5126,5126,0,0,820,727,2431,252,1438,57,221,2554,2388,166
36081071306,4071306,6181,6181,0,0,1059,1212,2470,252,1809,115,323,3000,2826,174
36081071600,4071600,2,2,0,0,0,0,0,1,0,0,1,2,2,0
36081071701,4071701,5557,5548,9,0,831,887,2429,172,1741,80,248,2812,2625,187
36081071702,4071702,4660,4656,4,0,651,729,1451,210,1977,97,196,2277,2196,81
36081071900,4071900,2887,2875,12,0,641,659,979,87,864,47,251,1088,1031,57
36081072100,4072100,5040,5040,0,0,882,736,2399,111,1471,80,243,2327,2205,122
36081072300,4072300,2158,2158,0,0,434,184,1047,25,782,21,99,858,799,59
36081072900,4072900,1490,1480,10,0,334,272,576,31,505,28,78,536,515,21
36081073100,4073100,1550,1550,0,0,339,173,784,32,483,6,72,613,577,36
36081073700,4073700,2277,2265,12,0,345,266,1183,48,649,27,104,1299,1184,115
36081073900,4073900,5548,5425,123,123,989,631,3000,131,1524,54,208,2826,2664,162
36081074100,4074100,3164,3164,0,0,488,360,1633,66,938,43,124,1631,1576,55
36081074300,4074300,4433,4281,152,0,827,755,2150,80,1166,64,218,1907,1809,98
36081074500,4074500,3659,3659,0,0,708,798,1693,276,620,64,208,1602,1520,82
36081074700,4074700,3539,3520,19,0,681,761,947,135,1496,63,137,1441,1361,80
36081074900,4074900,1563,1563,0,0,338,153,853,13,449,25,70,606,567,39
36081075701,4075701,5110,5110,0,0,796,712,2161,157,1852,45,183,2780,2586,194
36081075702,4075702,5071,4822,249,175,905,487,2502,151,1677,43,211,2403,2255,148
36081076901,4076901,4274,4264,10,0,692,675,2278,130,953,44,194,2284,2164,120
36081076902,4076902,1390,1382,8,0,245,290,576,70,365,17,72,687,650,37
36081077300,4077300,2311,2311,0,0,340,489,1091,105,506,16,104,1183,1109,74
36081077500,4077500,2241,2231,10,0,303,444,1181,113,356,52,95,1103,1037,66
36081077902,4077902,5416,5416,0,0,1597,335,4182,114,604,65,116,1857,1745,112
36081077903,4077903,2937,2918,19,0,576,700,1189,115,836,33,64,1214,1165,49
36081077904,4077904,6324,6245,79,0,1436,944,3169,245,1664,104,198,2295,2216,79
36081077905,4077905,2586,2486,100,0,343,527,854,315,781,23,86,1288,1182,106
36081077906,4077906,3968,3958,10,0,886,411,1820,87,1508,48,94,1579,1503,76
36081077907,4077907,3349,3154,195,0,993,403,2266,228,261,73,118,1097,1037,60
36081077908,4077908,3838,3709,129,4,940,827,811,698,1229,66,207,1458,1339,119
36081078800,4078800,2002,2002,0,0,393,340,31,1062,206,165,198,633,594,39
36081079000,4079000,2875,2856,19,0,602,466,52,1437,427,248,245,905,868,37
36081079200,4079200,2717,2473,244,0,508,365,39,1487,295,281,250,806,762,44
36081079300,4079300,1,1,0,0,0,0,0,0,0,0,1,1,0,1
36081079701,4079701,7620,7607,13,0,1346,450,364,268,6338,69,131,3054,2960,94
36081079702,4079702,5002,5002,0,0,851,568,151,66,4167,22,28,1830,1728,102
36081079900,4079900,3871,3853,18,18,690,635,294,23,2863,37,19,1290,1210,80
36081080301,4080301,4828,4828,0,0,938,953,448,57,3284,45,41,1540,1462,78
36081080302,4080302,3973,3965,8,0,760,739,544,90,2506,32,62,1240,1182,58
36081080900,4080900,7591,7138,453,0,1437,1033,2952,445,2823,119,219,2926,2813,113
36081081400,4081400,4088,4078,10,0,867,714,86,1446,962,458,422,1153,1109,44
36081081800,4081800,3873,3853,20,0,796,695,133,1126,947,557,415,1180,1135,45
36081083700,4083700,6229,6224,5,0,1164,511,410,62,5155,30,61,1973,1860,113
36081083800,4083800,5194,5176,18,0,963,1170,537,663,1329,921,574,1707,1598,109
36081084000,4084000,6644,6640,4,0,1212,1373,381,1094,1716,1223,857,2140,2020,120
36081084500,4084500,5516,5516,0,0,874,948,274,452,3736,33,73,2179,2103,76
36081084601,4084601,3045,3029,16,0,529,662,357,321,825,570,310,1007,959,48
36081084602,4084602,1496,955,541,0,266,395,146,493,257,134,71,296,282,14
36081084901,4084901,3013,3013,0,0,471,434,50,86,2403,20,20,1202,1012,190
36081084902,4084902,4466,4466,0,0,666,562,78,141,3637,17,31,1747,1590,157
36081085300,4085300,5415,5414,1,0,693,395,173,52,4734,17,44,2274,2139,135
36081085500,4085500,6889,6889,0,0,1035,1244,385,155,4983,44,78,2722,2646,76
36081085700,4085700,5770,5474,296,191,860,1056,236,87,4287,49,55,2104,2002,102
36081085900,4085900,6162,6162,0,0,1051,724,301,84,4965,26,62,2283,2161,122
36081086100,4086100,2450,2450,0,0,348,259,160,22,1987,14,8,975,922,53
36081086300,4086300,7118,7110,8,0,1089,965,346,174,5536,46,51,2773,2668,105
36081086400,4086400,2867,2796,71,0,580,1098,320,266,675,289,219,889,837,52
36081086500,4086500,5224,5138,86,0,552,521,537,84,4009,11,62,2464,2281,183
36081086900,4086900,2343,2235,108,0,315,250,44,98,1914,9,28,971,858,113
36081087100,4087100,6373,6240,133,0,873,897,349,539,4435,41,112,3281,2810,471
36081088400,4088400,7578,7565,13,0,1324,1543,5255,131,415,82,152,3070,2833,237
36081088902,4088902,7015,7015,0,0,1060,1183,482,379,4872,36,63,2945,2822,123
36081088903,4088903,4487,4289,198,162,611,611,888,72,2837,30,49,1777,1713,64
36081089201,4089201,7404,7404,0,0,1296,816,6080,28,298,56,126,2663,2579,84
36081089202,4089202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081090700,4090700,1584,1500,84,0,322,571,365,64,562,5,17,485,457,28
36081091602,4091602,12,12,0,0,8,1,6,5,0,0,0,4,1,3
36081091603,4091603,4456,4456,0,0,754,148,4213,1,13,26,55,2804,1896,908
36081091604,4091604,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36081091800,4091800,12,12,0,0,1,0,11,0,0,1,0,9,9,0
36081091900,4091900,6417,5855,562,562,1182,2528,1070,241,2405,41,132,1910,1830,80
36081092200,4092200,2208,2208,0,0,483,107,2005,10,35,14,37,867,784,83
36081092500,4092500,4356,4351,5,0,1100,2336,613,75,1243,37,52,1424,1299,125
36081092800,4092800,3204,3204,0,0,701,170,2911,3,36,26,58,1246,1131,115
36081092900,4092900,7638,7626,12,0,1648,3481,1552,90,2356,52,107,2564,2434,130
36081093401,4093401,3732,3557,175,0,751,332,3224,47,43,29,57,1642,1484,158
36081093402,4093402,3704,3543,161,161,643,583,2657,215,122,38,89,1907,1608,299
36081093800,4093800,4460,3846,614,415,583,919,2621,642,100,59,119,2288,2020,268
36081093900,4093900,6268,6268,0,0,1298,2071,1100,79,2834,59,125,2174,2047,127
36081094201,4094201,3729,3548,181,175,744,1079,1013,1215,188,58,176,1532,1426,106
36081094202,4094202,4785,4723,62,0,1241,1398,874,1992,241,87,193,1925,1767,158
36081094203,4094203,5676,5659,17,0,782,1047,3017,1167,184,73,188,2850,2747,103
36081094500,4094500,4327,4317,10,0,832,1060,1879,75,1251,28,34,1552,1465,87
36081094700,4094700,3035,3035,0,0,709,1424,597,63,874,22,55,962,895,67
36081095400,4095400,6108,5887,221,200,1468,1409,752,3134,303,181,329,2276,2053,223
36081096400,4096400,6353,5832,521,244,1357,1216,713,3331,531,152,410,2153,2015,138
36081097202,4097202,3460,3451,9,0,1200,864,49,2373,10,44,120,1303,1271,32
36081097204,4097204,4078,3203,875,659,935,1042,292,2448,81,52,163,1316,1244,72
36081097205,4097205,4268,4268,0,0,1312,1641,71,2213,156,74,113,1468,1439,29
36081097206,4097206,2910,2910,0,0,879,775,43,1839,62,77,114,1101,1049,52
36081097207,4097207,12,12,0,0,7,7,0,1,0,0,4,3,3,0
36081097300,4097300,2007,2007,0,0,398,277,1448,9,223,24,26,762,735,27
