ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified"
36005020501,73,57,0,18,0,18,0,18,0,18,0,18,22,35,37,50,0,18,0,18,14,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005020502,22,42,22,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005020601,1036,403,176,163,516,362,0,13,0,13,0,13,83,103,49,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,47,0,13,0,13,0,13,0,13,0,13,182,216
36005020900,114,102,0,13,0,13,0,13,12,25,0,13,14,21,0,13,0,13,0,13,58,85,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,48
36005021001,734,266,242,225,179,183,0,18,0,18,0,18,82,106,72,84,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,53,95,0,18,0,18,0,18,106,140,0,18,0,18
36005021002,1155,468,431,223,599,419,0,18,0,18,0,18,28,36,7,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,80,124,0,18,0,18,0,18,0,18,10,17
36005021100,49,50,42,51,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,14,0,18,0,18,0,18,0,18,0,18,0,18
36005021200,1445,463,774,356,464,337,0,18,0,18,0,18,0,18,19,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,188,265,0,18,0,18
36005021301,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005021302,20,59,0,18,0,18,0,18,0,18,0,18,20,59,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021501,21,15,0,13,0,13,0,13,0,13,0,13,0,13,7,15,0,13,0,13,0,13,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,12
36005021502,36,54,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,36,54
36005021601,636,327,252,288,0,13,0,13,0,13,0,13,0,13,30,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,136,131,0,13,0,13,0,13,0,13,0,13,218,228
36005021602,2206,797,1120,624,1047,679,0,18,0,18,0,18,0,18,39,39,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021700,327,303,138,188,0,18,0,18,0,18,0,18,177,261,0,18,0,18,0,18,12,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005021800,351,299,339,298,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,26,0,18,0,18,0,18,0,18,0,18,0,18
36005021900,25,23,0,13,3,5,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,10,17,0,13,0,13
36005022000,40,51,3,6,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,50,0,13,0,13
36005022101,226,167,188,148,0,13,0,13,0,13,0,13,0,13,38,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005022102,99,165,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,99,165,0,18,0,18,0,18,0,18,0,18,0,18
36005022200,1194,425,749,392,187,106,0,13,0,13,0,13,82,91,16,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,98,0,13,0,13,0,13,0,13,0,13,95,96
36005022300,20,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005022401,143,129,0,13,0,13,0,13,0,13,0,13,12,17,106,115,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,93,0,13,0,13,0,13,0,13,0,13,0,13
36005022403,29,52,19,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,18,0,13,0,13
36005022404,345,148,130,104,21,31,0,13,0,13,18,28,0,13,78,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,115,0,13,0,13,0,13,15,24,0,13,6,8
36005022500,147,124,0,18,0,18,0,18,0,18,0,18,65,72,0,18,0,18,0,18,18,29,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,64,102
36005022701,167,155,0,13,0,13,0,13,0,13,0,13,0,13,157,153,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,0,13,0,13,0,13
36005022702,19,19,13,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10
36005022703,61,55,19,24,0,13,0,13,0,13,0,13,0,13,42,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005022800,903,557,180,215,52,86,0,18,0,18,0,18,41,47,66,108,0,18,0,18,0,18,237,309,0,18,0,18,0,18,0,18,0,18,0,18,0,18,25,39,0,18,47,63,0,18,255,379
36005022901,62,44,38,30,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,24,35
36005022902,53,64,39,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,21
36005023000,180,136,47,55,18,34,0,13,0,13,0,13,0,13,54,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,61,107,0,13,0,13,0,13,0,13,0,13,0,13
36005023100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023200,239,165,93,129,0,13,0,13,0,13,0,13,67,67,47,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,58,0,13,0,13,0,13,0,13,0,13,0,13
36005023301,59,56,1,2,0,13,0,13,0,13,0,13,13,24,0,13,0,13,0,13,11,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,35,0,13,0,13,0,13
36005023302,21,32,0,13,0,13,0,13,0,13,0,13,21,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023501,10,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,9,0,13,1,3,0,13,7,14
36005023502,14,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,24
36005023600,145,132,70,85,0,13,0,13,0,13,0,13,5,9,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,65,101,0,13,0,13,0,13,0,13,0,13,0,13
36005023702,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023703,56,53,20,30,0,18,0,18,0,18,0,18,0,18,8,18,0,18,0,18,28,41,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005023704,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005023800,252,145,92,60,40,71,0,13,0,13,0,13,0,13,47,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,73,0,13,0,13,0,13,0,13,0,13,29,45
36005023900,427,339,108,178,0,18,0,18,0,18,0,18,9,21,4,9,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,306,267
36005024000,8,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024100,184,210,137,196,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,47,91
36005024300,109,146,9,14,100,146,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005024400,184,150,96,135,29,52,0,13,0,13,0,13,32,35,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,22,0,13,0,13
36005024501,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024502,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024600,332,172,0,13,45,74,0,13,0,13,0,13,17,18,84,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,35,0,13,0,13,0,13,156,123,0,13,0,13
36005024700,144,193,133,192,0,13,0,13,0,13,0,13,11,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005024800,480,274,9,13,0,13,0,13,0,13,43,68,75,73,25,38,0,13,0,13,0,13,16,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,97,66,0,13,215,228
36005024900,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005025000,282,203,0,13,0,13,0,13,0,13,12,20,146,154,97,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,44,0,13,0,13
36005025100,820,542,152,149,291,218,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,31,47,0,18,0,18,0,18,0,18,0,18,0,18,8,14,0,18,0,18,329,530,0,18,9,34
36005025200,376,148,74,76,0,13,0,13,0,13,0,13,12,18,200,123,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,48,0,13,57,67
36005025300,205,139,29,52,20,35,0,18,0,18,0,18,75,65,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,10,15,0,18,71,92
36005025400,145,95,81,92,9,13,0,13,0,13,0,13,10,14,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,44,0,13,0,13
36005025500,39,65,0,18,0,18,0,18,0,18,0,18,0,18,1,2,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,38,65
36005025600,179,117,75,71,8,14,0,13,0,13,0,13,40,46,0,13,0,13,7,11,0,13,10,15,0,13,0,13,0,13,0,13,0,13,26,38,0,13,0,13,0,13,13,21,0,13,0,13
36005025700,4,6,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005026100,112,79,0,13,2,6,0,13,0,13,0,13,12,17,52,64,0,13,0,13,18,21,21,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,13,0,13,0,13
36005026300,24,29,0,18,0,18,0,18,0,18,0,18,0,18,10,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,22
36005026400,629,408,187,212,40,66,0,18,0,18,0,18,233,215,169,209,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005026500,486,361,0,18,79,111,0,18,0,18,0,18,0,18,22,28,0,18,0,18,0,18,6,11,0,18,0,18,0,18,0,18,0,18,0,18,0,18,24,39,35,53,320,366,0,18,0,18
36005026601,187,142,7,13,55,91,0,13,0,13,0,13,62,44,40,51,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9
36005026602,160,174,0,18,0,18,0,18,0,18,0,18,40,74,95,157,0,18,13,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,22,0,18,0,18
36005026701,390,156,5,22,25,40,0,13,0,13,0,13,17,60,241,129,0,13,0,13,34,57,0,13,0,13,0,13,0,13,0,13,0,13,27,45,0,13,0,13,26,41,15,27,0,13,0,13
36005026702,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005026900,55,53,0,13,0,13,0,13,0,13,0,13,36,44,0,13,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027300,158,169,0,18,0,18,0,18,0,18,0,18,16,28,100,149,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,42,65
36005027401,152,129,0,18,0,18,0,18,0,18,80,122,72,53,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005027402,38,35,0,13,0,13,0,13,0,13,0,13,0,13,16,20,0,13,0,13,0,13,22,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027600,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005027700,155,143,117,131,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,59
36005027900,844,402,262,273,0,18,0,18,0,18,0,18,134,153,0,18,0,18,0,18,55,89,53,88,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,340,350
36005028100,170,116,30,30,0,13,0,13,0,13,0,13,8,11,21,32,0,13,0,13,0,13,83,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,35
36005028300,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005028400,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11
36005028500,431,199,276,199,0,13,0,13,0,13,24,39,67,50,12,20,0,13,0,13,31,43,9,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,0,13,11,18,0,13,0,13
36005028600,225,132,20,32,0,13,0,13,0,13,0,13,96,94,76,64,0,13,0,13,0,13,27,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13
36005028700,170,96,57,80,0,13,0,13,0,13,0,13,58,51,37,43,0,13,0,13,18,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005028800,449,317,146,186,0,13,0,13,0,13,0,13,62,73,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,194,249,0,13,0,13,0,13,0,13,0,13,22,81,0,13,0,13
36005028900,190,121,50,69,0,13,0,13,0,13,0,13,0,13,9,14,0,13,0,13,0,13,116,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23
36005029301,167,78,36,49,13,20,0,13,0,13,6,11,84,68,0,13,0,13,0,13,8,11,12,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13
36005029302,481,469,0,18,0,18,0,18,0,18,0,18,55,58,43,67,0,18,0,18,7,18,17,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,100,156,259,405,0,18,0,18
36005029500,537,247,0,13,0,13,0,13,0,13,0,13,186,135,169,133,0,13,0,13,36,42,146,174,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005029600,188,117,79,100,0,13,0,13,0,13,0,13,100,61,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13
36005029700,185,98,0,13,0,13,0,13,0,13,0,13,31,35,34,48,0,13,0,13,11,19,97,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19
36005030000,996,487,75,125,48,87,0,18,0,18,33,55,180,104,502,419,0,18,0,18,0,18,82,80,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,76,89
36005030100,105,77,25,35,0,13,0,13,0,13,0,13,5,8,29,39,0,13,0,13,7,14,15,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,34
36005030201,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005030202,27,60,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,2,0,18,0,18,0,18,0,18,0,18,26,61,0,18,0,18,0,18,0,18,0,18,0,18
36005030701,325,175,102,128,0,18,0,18,0,18,0,18,89,128,62,80,0,18,28,43,44,69,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005030900,169,103,0,13,0,13,0,13,0,13,0,13,40,48,84,76,0,13,0,13,0,13,9,14,0,13,0,13,0,13,0,13,0,13,7,14,10,19,0,13,0,13,10,16,0,13,9,17
36005031000,980,387,155,123,167,229,0,13,0,13,0,13,182,203,151,169,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,94,85,0,13,0,13,0,13,217,138,0,13,14,21
36005031200,308,128,44,46,0,13,0,13,0,13,10,13,34,38,50,46,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,139,113,0,13,0,13,0,13,26,42,0,13,0,13
36005031400,181,132,58,99,0,13,0,13,0,13,14,20,18,21,42,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,37,0,13,0,13
36005031600,340,191,0,13,0,13,0,13,0,13,0,13,23,33,10,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,38,0,13,0,13,0,13,186,184,0,13,96,85
36005031800,311,137,31,36,0,13,0,13,0,13,0,13,63,50,56,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,87,79,0,13,0,13,0,13,49,81,0,13,25,36
36005031900,5,10,0,13,0,13,0,13,0,13,0,13,0,13,3,6,0,13,0,13,0,13,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005032300,357,197,118,88,0,13,0,13,0,13,0,13,54,64,38,66,0,13,0,13,0,13,74,117,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,113,10,18
36005032400,577,518,0,13,0,13,0,13,0,13,0,13,0,13,32,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,494,477,0,13,0,13,0,13,0,13,0,13,51,58
36005032600,632,278,32,52,95,89,0,13,0,13,65,98,45,38,127,168,0,13,0,13,0,13,28,43,0,13,0,13,0,13,0,13,0,13,121,131,0,13,0,13,0,13,97,136,0,13,22,39
36005032800,493,312,59,70,75,120,0,13,0,13,0,13,140,203,9,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,210,188,0,13,0,13
36005033000,238,288,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,80,113,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,158,260
36005033201,197,145,0,18,0,18,0,18,0,18,5,9,69,83,78,95,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,45,73,0,18,0,18
36005033202,310,314,0,13,0,13,0,13,0,13,0,13,0,13,35,59,0,13,0,13,0,13,4,7,254,310,0,13,0,13,0,13,0,13,9,19,0,13,0,13,0,13,0,13,0,13,8,16
36005033400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033500,206,152,27,22,0,13,0,13,0,13,0,13,28,44,110,132,0,13,0,13,0,13,28,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,6,10,0,13,0,13
36005033601,181,229,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,20,0,13,0,13,29,43,143,227,0,13,0,13
36005033602,20,33,20,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033700,198,113,39,42,0,13,0,13,0,13,0,13,47,54,69,61,0,13,0,13,23,36,20,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005033801,334,309,0,13,0,13,0,13,0,13,0,13,0,13,264,291,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,70,121
36005033802,129,134,0,13,0,13,0,13,0,13,0,13,0,13,62,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,67,58,0,13,0,13
36005034000,401,242,106,130,71,107,0,18,0,18,0,18,99,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,12,0,18,0,18,0,18,32,49,0,18,86,133
36005034200,60,78,49,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13
36005034300,190,132,0,13,0,13,0,13,0,13,0,13,148,108,0,13,0,13,37,58,5,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005034400,73,77,0,13,0,13,0,13,0,13,34,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,57,0,13,0,13
36005034500,329,259,47,74,0,13,0,13,0,13,0,13,29,33,57,43,0,13,0,13,30,48,30,48,0,13,0,13,30,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,106,136
36005034800,319,342,0,18,199,302,0,18,0,18,42,89,78,87,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005035000,87,80,25,41,22,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,35,0,13,0,13,0,13,0,13,0,13,18,27
36005035100,193,117,98,99,0,13,0,13,0,13,0,13,25,31,26,32,0,13,0,13,24,30,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,21,0,13,0,13,0,13,0,13
36005035600,8,11,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005035800,82,70,46,52,0,18,0,18,0,18,0,18,36,57,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005035900,74,63,6,10,0,13,0,13,0,13,0,13,48,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,32
36005036000,95,68,50,45,0,13,0,13,0,13,13,24,4,9,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,48,0,13,0,13
36005036100,56,70,14,26,0,18,0,18,0,18,0,18,2,4,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,40,77
36005036300,9,20,0,18,0,18,0,18,9,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36005036400,40,69,0,13,40,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005036501,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36005036502,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
