ct,tot_,moe_,tot_not_hispanic,moe_not_hispanic,tot_hispanic,moe_hispanic,tot_mexican,moe_mexican,tot_puerto_rican,moe_puerto_rican,tot_cuban,moe_cuban,tot_dominican,moe_dominican,tot_central_american,moe_central_american,tot_costa_rican,moe_costa_rican,tot_guatemalan,moe_guatemalan,tot_honduran,moe_honduran,tot_nicaraguan,moe_nicaraguan,tot_panamanian,moe_panamanian,tot_salvadoran,moe_salvadoran,tot_other_central_american,moe_other_central_american,tot_south_american,moe_south_american,tot_argentinean,moe_argentinean,tot_bolivian,moe_bolivian,tot_chilean,moe_chilean,tot_colombian,moe_colombian,tot_ecuadorian,moe_ecuadorian,tot_paraguayan,moe_paraguayan,tot_peruvian,moe_peruvian,tot_uruguayan,moe_uruguayan,tot_venezuelan,moe_venezuelan,tot_other_south_american,moe_other_south_american,tot_other_hispanic_or_latino,moe_other_hispanic_or_latino,tot_spaniard,moe_spaniard,tot_spanish,moe_spanish,tot_spanish_american,moe_spanish_american,tot_all_other_hispanic_or_latino,moe_all_other_hispanic_or_latino
36061014602,7878,980,7282,971,596,319,254,208,85,88,0,18,22,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,125,84,0,18,0,18,0,18,96,90,29,48,0,18,0,18,0,18,0,18,0,18,110,167,0,18,110,167,0,18,0,18
36061014700,3041,602,2804,600,237,128,0,13,118,91,15,23,0,13,10,16,0,13,0,13,10,16,0,13,0,13,0,13,0,13,25,34,0,13,19,31,0,13,6,12,0,13,0,13,0,13,0,13,0,13,0,13,69,73,30,45,0,13,0,13,39,57
36061014801,2751,566,2509,497,242,188,0,13,0,13,9,15,0,13,101,156,0,13,0,13,0,13,84,130,17,27,0,13,0,13,70,58,18,28,0,13,0,13,42,49,0,13,0,13,10,15,0,13,0,13,0,13,62,54,32,39,0,13,0,13,30,38
36061014802,6615,1140,5385,573,1230,968,171,211,0,18,148,166,409,400,359,541,0,18,0,18,6,10,353,541,0,18,0,18,0,18,143,177,0,18,0,18,0,18,133,176,0,18,0,18,10,16,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061014900,5412,798,4971,793,441,229,78,95,84,75,37,45,60,58,42,53,0,18,24,43,0,18,0,18,18,29,0,18,0,18,12,28,0,18,0,18,0,18,0,18,12,28,0,18,0,18,0,18,0,18,0,18,128,169,101,163,0,18,0,18,27,42
36061015001,2001,385,1947,389,54,67,44,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061015002,4707,450,4496,479,211,184,29,37,15,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,90,122,0,13,0,13,15,25,0,13,75,120,0,13,0,13,0,13,0,13,0,13,77,110,70,109,0,13,0,13,7,11
36061015101,3747,1099,2532,970,1215,530,0,13,403,372,55,94,757,427,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061015102,7426,1503,6744,1449,682,432,77,97,188,203,0,18,345,327,34,58,0,18,0,18,0,18,0,18,34,58,0,18,0,18,38,63,0,18,0,18,0,18,0,18,38,63,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061015200,8122,904,5957,717,2165,745,14,22,1084,707,88,90,555,441,90,92,0,18,34,59,34,41,0,18,22,35,0,18,0,18,288,225,10,17,0,18,0,18,36,42,152,156,0,18,90,154,0,18,0,18,0,18,46,53,30,48,16,30,0,18,0,18
36061015301,4450,767,4070,839,380,351,94,81,200,321,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,84,105,0,13,0,13,0,13,84,105,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,2,4
36061015302,5431,642,5339,643,92,98,0,18,86,97,6,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061015401,5071,1298,4957,1223,114,160,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,114,160,114,160,0,18,0,18,0,18
36061015402,3579,1259,3274,1229,305,403,276,400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,51,0,13,0,13,0,13,29,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061015403,5211,945,4683,956,528,146,0,18,393,93,0,18,0,18,68,61,0,18,0,18,68,61,0,18,0,18,0,18,0,18,53,89,53,89,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,30,0,18,0,18,0,18,14,30
36061015501,5197,1230,5020,1223,177,124,62,71,52,85,33,54,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,49,30,49,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061015502,5095,976,4933,982,162,161,38,62,0,18,29,49,95,145,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061015601,5170,654,4454,569,716,278,18,30,255,226,41,44,37,59,82,110,0,18,0,18,17,27,0,18,0,18,65,106,0,18,167,98,23,40,0,18,0,18,60,70,70,67,0,18,0,18,0,18,14,22,0,18,116,75,61,60,31,49,0,18,24,30
36061015602,2193,382,1281,333,912,300,48,66,436,155,0,13,317,242,22,27,0,13,0,13,0,13,0,13,10,20,12,19,0,13,77,85,0,13,0,13,0,13,40,62,37,57,0,13,0,13,0,13,0,13,0,13,12,20,0,13,0,13,0,13,12,20
36061015700,10447,1350,9652,1313,795,306,78,117,316,257,22,47,119,166,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,99,129,14,28,0,20,0,20,85,122,0,20,0,20,0,20,0,20,0,20,0,20,161,141,142,134,0,20,0,20,19,37
36061015801,4877,518,4502,526,375,159,14,23,87,96,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,100,80,11,18,0,13,1,2,26,43,25,40,0,13,0,13,19,31,18,28,0,13,156,119,98,114,0,13,0,13,58,33
36061015802,4284,631,3563,565,721,297,41,35,171,130,12,18,82,96,97,95,0,13,15,22,82,92,0,13,0,13,0,13,0,13,38,61,0,13,0,13,0,13,2,5,36,60,0,13,0,13,0,13,0,13,0,13,280,169,25,28,138,162,0,13,117,65
36061015900,8606,1511,7892,1434,714,360,94,140,104,136,0,18,75,120,131,211,0,18,0,18,0,18,0,18,0,18,131,211,0,18,81,132,81,132,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,229,190,56,64,133,148,0,18,40,53
36061016001,3127,560,2758,524,369,181,113,87,78,76,24,38,25,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,129,151,99,146,0,13,0,13,30,44
36061016002,3522,869,2528,350,994,853,9,14,206,147,85,95,537,805,10,19,0,13,10,19,0,13,0,13,0,13,0,13,0,13,9,16,9,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,138,91,116,89,0,13,0,13,22,22
36061016100,6544,783,5883,795,661,394,65,66,54,56,82,117,0,18,136,107,46,67,0,18,0,18,0,18,0,18,68,85,22,36,207,152,50,65,62,96,0,18,20,31,0,18,0,18,24,28,0,18,51,77,0,18,117,169,0,18,0,18,0,18,117,169
36061016200,9066,1350,5881,1024,3185,783,0,18,1942,659,0,18,662,306,122,108,0,18,0,18,57,90,21,37,13,22,31,50,0,18,163,114,0,18,0,18,45,51,0,18,78,95,0,18,40,51,0,18,0,18,0,18,296,338,0,18,32,50,0,18,264,336
36061016300,7575,1615,6968,1589,607,327,48,60,303,244,89,107,0,18,91,150,0,18,91,150,0,18,0,18,0,18,0,18,0,18,46,55,26,42,0,18,0,18,20,34,0,18,0,18,0,18,0,18,0,18,0,18,30,51,30,51,0,18,0,18,0,18
36061016400,8042,1244,3989,591,4053,1123,37,43,2462,853,12,20,1201,651,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,178,162,54,83,0,18,0,18,20,30,104,137,0,18,0,18,0,18,0,18,0,18,163,176,49,79,0,18,0,18,114,158
36061016500,7431,995,6858,792,573,546,27,34,59,74,0,18,338,512,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,120,160,18,30,0,18,0,18,0,18,102,158,0,18,0,18,0,18,0,18,0,18,29,36,18,28,0,18,0,18,11,21
36061016600,5752,891,2592,681,3160,630,822,467,1123,353,9,18,450,238,227,320,0,18,0,18,227,320,0,18,0,18,0,18,0,18,332,290,89,145,0,18,0,18,0,18,231,232,0,18,12,18,0,18,0,18,0,18,197,134,9,15,0,18,0,18,188,133
36061016700,6966,868,6700,837,266,169,31,39,15,24,68,86,0,18,36,60,0,18,3,14,33,57,0,18,0,18,0,18,0,18,61,65,13,21,0,18,0,18,14,22,0,18,0,18,34,57,0,18,0,18,0,18,55,89,55,89,0,18,0,18,0,18
36061016800,5110,629,3015,632,2095,443,64,101,747,238,34,39,803,383,34,36,0,18,0,18,0,18,34,36,0,18,0,18,0,18,55,34,0,18,0,18,12,19,12,19,19,19,0,18,12,19,0,18,0,18,0,18,358,253,11,16,0,18,0,18,347,253
36061016900,7984,972,7242,960,742,242,474,203,43,61,0,18,0,18,45,62,0,18,0,18,0,18,0,18,7,15,38,60,0,18,59,70,27,47,0,18,0,18,4,18,0,18,0,18,28,43,0,18,0,18,0,18,121,128,32,53,85,115,0,18,4,10
36061017000,8968,1375,4131,1224,4837,784,383,327,2889,723,156,130,295,173,351,208,96,143,80,87,45,73,0,18,53,84,77,97,0,18,625,406,0,18,0,18,9,16,22,37,489,377,0,18,45,52,0,18,60,85,0,18,138,115,0,18,0,18,0,18,138,115
36061017100,9517,1669,8556,1555,961,438,74,134,370,392,8,15,305,211,46,70,0,18,0,18,0,18,41,68,5,12,0,18,0,18,58,80,0,18,0,18,0,18,13,28,0,18,0,18,0,18,0,18,45,61,0,18,100,125,0,18,0,18,0,18,100,125
36061017200,5110,1150,2798,1082,2312,538,513,403,1194,467,0,18,439,397,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,79,100,21,33,0,18,0,18,0,18,58,94,0,18,0,18,0,18,0,18,0,18,87,103,87,103,0,18,0,18,0,18
36061017300,8867,1286,7965,1442,902,523,148,232,260,182,126,213,207,210,35,44,0,18,0,18,25,40,10,19,0,18,0,18,0,18,125,160,0,18,0,18,100,140,0,18,0,18,0,18,25,39,0,18,0,18,0,18,1,2,0,18,0,18,0,18,1,2
36061017401,4967,900,2743,638,2224,794,0,13,895,409,16,28,1024,643,57,76,0,13,15,26,0,13,42,71,0,13,0,13,0,13,48,58,29,50,0,13,19,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,184,172,0,13,0,13,0,13,184,172
36061017402,2759,480,2007,475,752,175,77,77,457,144,12,13,191,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,15,0,13,0,13,0,13,11,13,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061017500,10628,1849,8586,1118,2042,1566,1371,1606,513,472,0,20,22,14,38,62,38,62,0,20,0,20,0,20,0,20,0,20,0,20,26,43,26,43,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,72,51,0,20,0,20,0,20,72,51
36061017700,10581,2718,7584,2246,2997,791,120,144,1011,607,55,63,711,537,91,147,0,20,91,147,0,20,0,20,0,20,0,20,0,20,114,127,25,43,0,20,0,20,0,20,27,44,0,20,0,20,0,20,62,112,0,20,895,803,301,315,77,127,0,20,517,712
36061017800,4087,732,2285,621,1802,543,607,459,703,228,37,45,249,125,5,17,0,13,0,13,5,17,0,13,0,13,0,13,0,13,48,46,14,24,0,13,8,13,26,39,0,13,0,13,0,13,0,13,0,13,0,13,153,153,124,151,0,13,0,13,29,38
36061017900,9116,1940,7759,1903,1357,477,443,306,367,273,122,132,77,125,139,212,0,18,0,18,0,18,0,18,0,18,139,212,0,18,168,117,48,71,0,18,0,18,0,18,0,18,40,70,21,40,25,41,34,56,0,18,41,52,28,46,13,24,0,18,0,18
36061018000,7048,1149,3133,702,3915,1006,796,545,1900,547,0,18,766,842,316,381,0,18,207,308,0,18,0,18,0,18,109,240,0,18,65,80,0,18,0,18,0,18,0,18,58,81,0,18,7,13,0,18,0,18,0,18,72,71,11,18,0,18,0,18,61,68
36061018100,9064,1382,7879,1387,1185,278,74,115,505,312,2,4,375,295,67,76,0,18,0,18,67,76,0,18,0,18,0,18,0,18,162,161,78,99,0,18,0,18,0,18,84,130,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061018200,7212,1021,3173,839,4039,794,239,294,1573,499,73,100,1577,427,451,499,0,18,119,173,4,13,0,18,300,386,28,48,0,18,33,47,0,18,0,18,0,18,24,43,9,20,0,18,0,18,0,18,0,18,0,18,93,102,0,18,0,18,0,18,93,102
36061018300,8578,1408,7246,1197,1332,847,172,236,290,197,30,48,543,754,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,233,201,0,18,0,18,0,18,47,72,127,168,0,18,59,97,0,18,0,18,0,18,64,71,23,38,0,18,0,18,41,59
36061018400,7846,1122,4624,1138,3222,501,258,214,1807,528,11,21,710,365,104,143,86,140,0,18,18,27,0,18,0,18,0,18,0,18,283,221,0,18,0,18,0,18,85,143,158,148,0,18,40,67,0,18,0,18,0,18,49,58,0,18,0,18,0,18,49,58
36061018500,5155,695,4799,537,356,336,0,18,17,23,0,18,31,50,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,224,299,0,18,0,18,22,36,0,18,202,297,0,18,0,18,0,18,0,18,0,18,84,136,84,136,0,18,0,18,0,18
36061018600,6074,1026,4053,1018,2021,417,335,435,622,270,2,6,624,410,112,173,0,18,0,18,112,173,0,18,0,18,0,18,0,18,35,47,0,18,0,18,0,18,22,40,13,27,0,18,0,18,0,18,0,18,0,18,291,165,0,18,0,18,0,18,291,165
36061018700,9874,2591,8011,1845,1863,953,2,6,854,635,35,54,137,134,645,726,36,58,45,75,561,717,0,18,3,7,0,18,0,18,127,131,0,18,0,18,53,99,65,75,0,18,0,18,9,18,0,18,0,18,0,18,63,70,0,18,0,18,0,18,63,70
36061018800,4955,1063,2030,458,2925,1024,1234,902,915,472,0,13,487,385,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,156,124,0,13,0,13,0,13,97,97,59,111,0,13,0,13,0,13,0,13,0,13,133,116,113,112,0,13,0,13,20,26
36061018900,11245,1352,5230,1331,6015,1238,118,141,1764,752,70,89,2803,1055,180,228,0,20,62,76,0,20,0,20,118,183,0,20,0,20,815,766,0,20,0,20,0,20,107,169,627,680,0,20,50,84,0,20,31,55,0,20,265,262,0,20,0,20,0,20,265,262
36061019000,3722,404,3111,341,611,209,56,62,174,125,0,13,305,181,57,77,47,75,10,17,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13,8,13,8,13,0,13,0,13,0,13
36061019100,8888,1068,7389,998,1499,573,221,189,332,251,257,357,228,184,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,90,95,28,45,0,18,0,18,0,18,0,18,0,18,0,18,62,86,0,18,0,18,371,378,42,70,0,18,0,18,329,373
36061019200,4247,668,2291,488,1956,549,18,20,1119,535,0,13,567,245,236,316,0,13,236,316,0,13,0,13,0,13,0,13,0,13,4,9,0,13,0,13,0,13,4,9,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,12,19
36061019300,10614,1422,7162,1152,3452,1201,865,929,455,232,92,93,1084,520,127,151,0,20,90,138,0,20,0,20,37,63,0,20,0,20,708,642,133,208,0,20,87,135,58,93,408,532,0,20,0,20,0,20,22,36,0,20,121,124,66,97,0,20,47,75,8,11
36061019400,6475,938,2173,556,4302,811,385,344,1589,603,224,265,1263,643,309,339,0,18,90,145,19,32,186,308,14,25,0,18,0,18,96,104,0,18,0,18,0,18,49,84,0,18,0,18,47,76,0,18,0,18,0,18,436,481,0,18,29,49,0,18,407,489
36061019500,7766,901,6298,832,1468,386,212,209,308,220,14,22,490,329,62,80,16,25,0,18,46,76,0,18,0,18,0,18,0,18,272,150,22,37,0,18,0,18,87,65,163,141,0,18,0,18,0,18,0,18,0,18,110,71,0,18,0,18,0,18,110,71
36061019600,3910,721,1877,439,2033,609,83,83,939,296,25,32,658,572,25,40,0,13,0,13,0,13,0,13,25,40,0,13,0,13,179,160,0,13,0,13,0,13,0,13,179,160,0,13,0,13,0,13,0,13,0,13,124,100,0,13,0,13,0,13,124,100
36061019701,879,129,628,121,251,75,0,13,206,63,0,13,28,20,5,8,0,13,0,13,0,13,0,13,5,8,0,13,0,13,12,15,0,13,0,13,0,13,9,13,3,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061019702,3074,481,2568,478,506,253,86,82,114,97,0,13,73,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,233,179,0,13,0,13,0,13,0,13,207,183,0,13,12,18,0,13,14,25,0,13,0,13,0,13,0,13,0,13,0,13
36061019800,2499,697,2218,688,281,132,7,12,105,71,17,21,23,40,33,46,0,13,4,10,0,13,0,13,29,45,0,13,0,13,24,40,0,13,0,13,0,13,0,13,24,40,0,13,0,13,0,13,0,13,0,13,72,72,0,13,6,9,0,13,66,72
36061019900,8876,1126,8020,1082,856,185,81,55,222,106,7,16,69,64,12,17,0,18,12,17,0,18,0,18,0,18,0,18,0,18,200,142,87,74,0,18,0,18,42,86,0,18,0,18,66,71,5,9,0,18,0,18,265,97,69,68,0,18,0,18,196,76
36061020000,3233,542,2673,533,560,295,0,13,112,132,29,46,231,153,67,128,0,13,0,13,8,13,0,13,0,13,59,127,0,13,33,41,0,13,0,13,7,13,0,13,0,13,0,13,26,39,0,13,0,13,0,13,88,139,0,13,0,13,0,13,88,139
36061020101,1859,208,1690,230,169,74,10,19,32,33,0,13,16,23,4,7,0,13,4,7,0,13,0,13,0,13,0,13,0,13,24,26,14,21,0,13,0,13,10,15,0,13,0,13,0,13,0,13,0,13,0,13,83,49,0,13,6,8,0,13,77,49
36061020102,4125,609,3641,565,484,233,23,29,46,47,37,46,94,85,70,57,0,13,27,32,31,40,0,13,12,21,0,13,0,13,167,199,0,13,0,13,0,13,14,21,0,13,0,13,14,21,0,13,139,187,0,13,47,55,0,13,36,47,0,13,11,18
36061020300,4036,420,3384,389,652,197,161,117,94,61,20,22,57,34,9,15,9,15,0,13,0,13,0,13,0,13,0,13,0,13,42,32,0,13,0,13,0,13,18,20,0,13,0,13,0,13,7,15,17,20,0,13,269,115,32,44,23,27,0,13,214,113
36061020500,5633,493,4934,434,699,221,105,65,93,86,10,17,20,24,97,140,0,18,97,140,0,18,0,18,0,18,0,18,0,18,133,113,37,42,0,18,71,100,0,18,4,7,0,18,0,18,21,49,0,18,0,18,241,82,32,36,0,18,0,18,209,73
36061020600,3749,639,3144,656,605,244,0,13,207,117,0,13,237,169,108,98,0,13,30,45,0,13,0,13,10,20,68,76,0,13,32,25,0,13,0,13,0,13,17,20,5,7,0,13,10,15,0,13,0,13,0,13,21,31,0,13,0,13,0,13,21,31
36061020701,2870,337,2442,324,428,164,43,42,67,58,0,13,16,19,39,49,0,13,0,13,31,47,0,13,0,13,8,15,0,13,107,77,5,10,0,13,18,29,40,44,7,12,0,13,37,61,0,13,0,13,0,13,156,122,94,115,7,12,0,13,55,40
36061020800,5714,920,5045,901,669,244,228,171,305,174,29,37,25,41,45,53,0,18,0,18,0,18,0,18,0,18,45,53,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,37,49,0,18,0,18,0,18,37,49
36061020901,3674,680,1960,413,1714,615,68,109,479,271,88,143,870,491,51,63,0,13,0,13,20,33,0,13,31,55,0,13,0,13,51,41,12,19,0,13,0,13,28,25,11,20,0,13,0,13,0,13,0,13,0,13,107,144,14,22,0,13,0,13,93,145
36061021000,7179,962,5716,921,1463,391,61,51,454,308,20,32,508,344,209,231,0,18,44,64,142,234,23,38,0,18,0,18,0,18,27,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,44,0,18,184,222,0,18,0,18,0,18,184,222
36061021100,10519,1641,7573,1136,2946,906,242,222,798,803,55,97,1137,577,151,179,91,142,0,20,60,108,0,20,0,20,0,20,0,20,334,293,120,175,0,20,81,101,0,20,133,220,0,20,0,20,0,20,0,20,0,20,229,236,66,107,56,112,0,20,107,159
36061021200,4219,607,3704,588,515,194,16,26,193,98,27,45,246,186,20,31,1,2,0,13,0,13,0,13,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,25,0,13,0,13,0,13,13,25
36061021303,6553,927,4432,789,2121,578,36,46,237,146,0,18,1451,491,4,8,0,18,0,18,0,18,0,18,0,18,4,8,0,18,138,147,55,82,0,18,0,18,3,8,0,18,0,18,80,128,0,18,0,18,0,18,255,307,15,24,0,18,0,18,240,306
36061021400,3034,370,2726,330,308,195,111,98,67,48,0,13,93,125,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,0,13,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,0,13,28,54,24,54,0,13,0,13,4,6
36061021500,4136,519,3241,564,895,364,114,123,335,216,43,76,145,130,27,65,0,13,0,13,27,65,0,13,0,13,0,13,0,13,210,273,0,13,0,13,0,13,8,15,202,269,0,13,0,13,0,13,0,13,0,13,21,26,13,20,0,13,0,13,8,16
36061021600,9341,1168,7656,1134,1685,541,284,283,386,275,13,21,437,318,81,93,0,18,0,18,0,18,0,18,0,18,0,18,81,93,381,299,42,66,0,18,0,18,168,127,132,199,0,18,0,18,0,18,39,59,0,18,103,72,17,27,0,18,0,18,86,65
36061021703,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061021800,5980,1030,4873,835,1107,627,39,56,558,318,21,34,453,542,2,4,0,18,0,18,2,4,0,18,0,18,0,18,0,18,34,57,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,34,57,0,18,0,18,0,18,0,18,0,18,0,18
36061021900,6422,1176,2734,680,3688,1109,227,234,587,473,0,18,2110,728,578,786,0,18,0,18,0,18,15,23,0,18,563,787,0,18,124,128,12,22,0,18,0,18,89,118,0,18,0,18,23,46,0,18,0,18,0,18,62,39,0,18,0,18,0,18,62,39
36061022000,6550,974,5087,917,1463,487,117,146,237,165,304,325,262,159,155,131,0,18,26,42,0,18,0,18,129,115,0,18,0,18,278,226,22,40,0,18,23,35,21,34,196,217,16,27,0,18,0,18,0,18,0,18,110,131,0,18,0,18,0,18,110,131
36061022102,2670,413,2228,396,442,236,0,13,36,30,18,30,254,199,36,47,0,13,31,46,0,13,0,13,5,8,0,13,0,13,72,108,0,13,0,13,0,13,72,108,0,13,0,13,0,13,0,13,0,13,0,13,26,42,0,13,0,13,0,13,26,42
36061022200,3645,584,3308,612,337,121,0,13,120,91,13,20,110,63,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,65,0,13,0,13,0,13,29,48,10,16,0,13,0,13,0,13,24,38,0,13,31,31,11,17,0,13,0,13,20,26
36061022301,7779,1100,3212,815,4567,1067,659,542,464,299,87,116,2948,1012,113,127,0,18,0,18,41,67,0,18,0,18,72,111,0,18,164,117,0,18,0,18,45,52,51,67,41,66,0,18,27,42,0,18,0,18,0,18,132,121,0,18,0,18,0,18,132,121
36061022302,3093,439,1407,342,1686,375,84,75,341,175,11,17,1183,341,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,42,6,10,0,13,0,13,0,13,27,41,0,13,0,13,0,13,0,13,0,13,34,36,0,13,11,17,0,13,23,32
36061022400,7671,1204,5567,1118,2104,476,259,331,316,231,13,27,1304,435,125,123,2,4,0,18,112,123,0,18,0,18,11,22,0,18,53,53,0,18,0,18,0,18,53,53,0,18,0,18,0,18,0,18,0,18,0,18,34,36,0,18,0,18,0,18,34,36
36061022500,11105,1384,4315,1165,6790,918,500,475,715,463,93,117,3368,861,492,303,0,20,0,20,193,248,170,204,30,48,99,121,0,20,1400,891,0,20,0,20,0,20,153,119,1124,897,0,20,123,143,0,20,0,20,0,20,222,192,42,50,19,29,0,20,161,184
36061022600,5386,866,3763,551,1623,647,77,68,481,316,10,20,772,543,176,250,0,18,0,18,0,18,0,18,0,18,176,250,0,18,54,45,0,18,0,18,0,18,52,45,2,4,0,18,0,18,0,18,0,18,0,18,53,52,0,18,0,18,0,18,53,52
36061022700,5239,763,3518,756,1721,515,599,419,166,103,0,18,570,298,38,63,0,18,38,63,0,18,0,18,0,18,0,18,0,18,71,79,0,18,0,18,8,17,20,32,0,18,0,18,0,18,43,70,0,18,0,18,277,303,0,18,0,18,0,18,277,303
36061022800,6185,814,5442,821,743,297,3,6,421,314,18,28,29,38,132,111,2,6,0,18,130,111,0,18,0,18,0,18,0,18,67,84,0,18,0,18,0,18,47,53,0,18,0,18,0,18,0,18,20,35,0,18,73,73,0,18,0,18,0,18,73,73
36061022900,9265,1234,3698,704,5567,1269,519,373,682,491,52,74,3557,1165,72,73,0,18,0,18,41,51,31,50,0,18,0,18,0,18,567,428,0,18,0,18,0,18,197,229,263,300,0,18,38,62,22,146,47,85,0,18,118,82,19,30,23,38,0,18,76,66
36061023000,9067,1032,6784,945,2283,685,255,215,534,297,2,4,1180,647,204,199,0,18,0,18,193,197,0,18,0,18,11,24,0,18,93,116,0,18,0,18,0,18,0,18,75,112,0,18,0,18,0,18,18,30,0,18,15,25,0,18,0,18,0,18,15,25
36061023100,6900,1539,4112,1228,2788,992,252,174,267,249,0,18,1842,957,104,120,0,18,0,18,104,120,0,18,0,18,0,18,0,18,100,129,0,18,0,18,0,18,0,18,79,126,0,18,21,35,0,18,0,18,0,18,223,192,27,46,0,18,0,18,196,188
36061023200,9167,1523,5034,1009,4133,1481,1551,1521,720,419,0,18,955,392,638,465,0,18,0,18,313,297,0,18,0,18,325,373,0,18,54,78,0,18,0,18,0,18,47,76,0,18,0,18,0,18,0,18,7,15,0,18,215,157,13,21,61,95,0,18,141,136
36061023300,7460,1290,4028,862,3432,1012,898,1276,21,35,13,24,1886,919,95,136,0,18,80,133,0,18,0,18,0,18,15,23,0,18,456,375,0,18,0,18,23,35,101,146,182,291,0,18,34,52,90,153,26,43,0,18,63,83,16,24,0,18,0,18,47,80
36061023400,5005,718,4001,688,1004,314,404,340,129,114,0,18,321,185,55,65,0,18,46,66,9,17,0,18,0,18,0,18,0,18,70,78,0,18,0,18,0,18,0,18,0,18,0,18,46,69,0,18,24,38,0,18,25,41,0,18,0,18,0,18,25,41
36061023501,7298,1147,4492,855,2806,881,223,199,325,284,91,118,1727,830,79,92,0,18,0,18,0,18,0,18,32,52,47,74,0,18,253,218,0,18,0,18,16,25,46,77,0,18,0,18,0,18,76,121,115,138,0,18,108,100,0,18,32,48,0,18,76,88
