ed,cd,dem,rep,con,wor,oth,blank,total
46018,47,656.0,205.0,14.0,5.0,48.0,349.0,1277.0
46019,47,637.0,319.0,17.0,4.0,51.0,306.0,1334.0
46020,47,672.0,292.0,14.0,1.0,51.0,349.0,1379.0
46021,50,102.0,36.0,2.0,0.0,8.0,52.0,200.0
46022,50,646.0,268.0,12.0,4.0,44.0,333.0,1307.0
46023,47,504.0,391.0,11.0,3.0,31.0,273.0,1213.0
46024,50,387.0,454.0,14.0,1.0,28.0,205.0,1089.0
46025,38,365.0,340.0,10.0,3.0,24.0,214.0,956.0
46026,38,614.0,430.0,15.0,7.0,35.0,332.0,1433.0
46027,47,633.0,255.0,15.0,0.0,26.0,335.0,1264.0
46028,50,436.0,336.0,16.0,1.0,28.0,284.0,1101.0
46029,47,150.0,44.0,3.0,3.0,4.0,48.0,252.0
46030,47,145.0,46.0,0.0,1.0,6.0,61.0,259.0
46031,47,400.0,90.0,3.0,1.0,10.0,202.0,706.0
46032,47,237.0,59.0,2.0,1.0,5.0,118.0,422.0
46033,47,78.0,43.0,1.0,0.0,2.0,58.0,182.0
46034,47,484.0,162.0,4.0,3.0,22.0,289.0,964.0
46035,47,222.0,156.0,4.0,0.0,12.0,102.0,496.0
46036,47,340.0,212.0,4.0,0.0,12.0,190.0,758.0
46037,47,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46039,47,690.0,358.0,12.0,3.0,27.0,320.0,1410.0
46040,47,691.0,382.0,10.0,3.0,31.0,393.0,1510.0
46041,47,786.0,112.0,2.0,9.0,17.0,223.0,1149.0
46042,47,745.0,63.0,4.0,5.0,25.0,215.0,1057.0
46043,47,863.0,58.0,1.0,8.0,21.0,243.0,1194.0
46044,47,616.0,126.0,2.0,6.0,23.0,178.0,951.0
46045,47,615.0,103.0,7.0,0.0,24.0,174.0,923.0
46046,47,740.0,82.0,4.0,2.0,15.0,165.0,1008.0
46047,47,820.0,109.0,3.0,5.0,19.0,267.0,1223.0
46048,47,792.0,74.0,3.0,5.0,11.0,212.0,1097.0
46049,47,383.0,114.0,4.0,1.0,13.0,121.0,636.0
46050,47,924.0,59.0,3.0,6.0,21.0,256.0,1269.0
46051,47,713.0,59.0,1.0,11.0,19.0,210.0,1013.0
46052,47,657.0,67.0,0.0,5.0,23.0,241.0,993.0
46053,47,691.0,110.0,2.0,4.0,25.0,366.0,1198.0
46054,48,265.0,297.0,8.0,2.0,22.0,228.0,822.0
46055,48,359.0,496.0,4.0,1.0,33.0,350.0,1243.0
46056,48,503.0,547.0,7.0,3.0,46.0,395.0,1501.0
46057,48,308.0,280.0,5.0,0.0,13.0,196.0,802.0
46058,48,239.0,283.0,2.0,1.0,14.0,185.0,724.0
46059,48,247.0,282.0,1.0,0.0,23.0,186.0,739.0
46060,48,214.0,263.0,2.0,1.0,13.0,162.0,655.0
46061,48,624.0,543.0,2.0,0.0,45.0,478.0,1692.0
46062,47,322.0,255.0,4.0,3.0,22.0,207.0,813.0
46064,48,458.0,552.0,6.0,1.0,44.0,334.0,1395.0
46065,48,251.0,291.0,1.0,1.0,9.0,184.0,737.0
46066,48,526.0,443.0,5.0,1.0,36.0,417.0,1428.0
46067,48,453.0,402.0,6.0,5.0,38.0,326.0,1230.0
46068,48,659.0,331.0,1.0,3.0,33.0,430.0,1457.0
46069,48,513.0,186.0,4.0,3.0,17.0,309.0,1032.0
46070,48,585.0,219.0,8.0,5.0,26.0,364.0,1207.0
46071,48,733.0,287.0,8.0,5.0,27.0,444.0,1504.0
46077,47,,,,,,,
47001,50,251.0,152.0,5.0,0.0,13.0,130.0,551.0
47002,50,708.0,322.0,18.0,5.0,41.0,468.0,1562.0
47003,47,298.0,135.0,5.0,2.0,12.0,186.0,638.0
47004,38,489.0,156.0,7.0,3.0,15.0,395.0,1065.0
47005,47,593.0,228.0,10.0,5.0,29.0,416.0,1281.0
47006,38,274.0,63.0,2.0,5.0,14.0,166.0,524.0
47007,47,460.0,201.0,6.0,2.0,20.0,300.0,989.0
47008,38,287.0,60.0,1.0,0.0,13.0,200.0,561.0
47009,47,596.0,205.0,6.0,1.0,20.0,352.0,1180.0
47010,47,564.0,110.0,5.0,5.0,27.0,294.0,1005.0
47011,47,513.0,173.0,7.0,1.0,20.0,368.0,1082.0
47012,38,658.0,246.0,7.0,2.0,24.0,469.0,1406.0
47013,38,491.0,150.0,1.0,3.0,18.0,305.0,968.0
47014,43,904.0,304.0,11.0,7.0,41.0,560.0,1827.0
47015,43,85.0,23.0,0.0,0.0,6.0,42.0,156.0
47016,43,127.0,51.0,2.0,0.0,4.0,89.0,273.0
47017,43,87.0,24.0,1.0,1.0,2.0,73.0,188.0
47018,43,361.0,95.0,2.0,4.0,4.0,199.0,665.0
47019,44,418.0,159.0,4.0,3.0,23.0,326.0,933.0
47020,43,398.0,123.0,0.0,2.0,10.0,266.0,799.0
47021,44,592.0,167.0,3.0,2.0,25.0,375.0,1164.0
47022,44,471.0,190.0,3.0,4.0,15.0,311.0,994.0
47023,43,866.0,235.0,5.0,11.0,24.0,520.0,1661.0
47024,44,575.0,200.0,4.0,3.0,25.0,413.0,1220.0
47025,43,669.0,157.0,3.0,0.0,19.0,375.0,1223.0
47026,43,606.0,175.0,5.0,2.0,20.0,372.0,1180.0
47027,43,909.0,342.0,12.0,2.0,36.0,523.0,1824.0
47028,43,279.0,101.0,3.0,1.0,14.0,164.0,562.0
47029,43,645.0,176.0,3.0,3.0,29.0,396.0,1252.0
47030,43,38.0,32.0,0.0,0.0,0.0,35.0,105.0
47031,43,107.0,17.0,0.0,0.0,3.0,58.0,185.0
47032,43,392.0,122.0,3.0,2.0,15.0,294.0,828.0
47033,43,677.0,274.0,9.0,1.0,24.0,426.0,1411.0
47034,43,583.0,195.0,2.0,1.0,21.0,357.0,1159.0
47035,47,576.0,197.0,1.0,0.0,12.0,383.0,1169.0
47036,43,495.0,153.0,5.0,0.0,20.0,336.0,1009.0
47037,43,451.0,184.0,3.0,0.0,17.0,369.0,1024.0
47038,43,533.0,171.0,7.0,2.0,19.0,296.0,1028.0
47039,43,425.0,134.0,2.0,3.0,10.0,276.0,850.0
47040,47,200.0,41.0,4.0,1.0,7.0,115.0,368.0
47041,47,199.0,82.0,2.0,0.0,7.0,132.0,422.0
47042,47,998.0,59.0,3.0,6.0,17.0,254.0,1337.0
47043,43,678.0,187.0,2.0,3.0,21.0,461.0,1352.0
47044,43,781.0,200.0,6.0,4.0,24.0,493.0,1508.0
47045,43,753.0,247.0,7.0,2.0,30.0,491.0,1530.0
47046,43,623.0,161.0,4.0,3.0,16.0,360.0,1167.0
47047,44,726.0,187.0,4.0,3.0,25.0,443.0,1388.0
47048,43,193.0,58.0,2.0,0.0,5.0,139.0,397.0
47049,43,742.0,206.0,9.0,6.0,21.0,453.0,1437.0
47050,44,737.0,346.0,9.0,5.0,38.0,428.0,1563.0
47051,47,92.0,20.0,0.0,0.0,3.0,55.0,170.0
47052,43,369.0,116.0,2.0,0.0,14.0,257.0,758.0
47053,43,497.0,134.0,9.0,1.0,10.0,297.0,948.0
47054,43,614.0,185.0,1.0,3.0,12.0,362.0,1177.0
47055,43,68.0,16.0,0.0,0.0,0.0,54.0,138.0
47056,44,66.0,27.0,0.0,0.0,3.0,58.0,154.0
47057,50,285.0,139.0,4.0,1.0,15.0,221.0,665.0
47058,50,280.0,111.0,1.0,3.0,9.0,171.0,575.0
47059,47,248.0,105.0,0.0,2.0,19.0,203.0,577.0
47060,38,140.0,47.0,1.0,0.0,10.0,101.0,299.0
47061,47,,,,,,,
48001,43,270.0,87.0,3.0,0.0,4.0,153.0,517.0
48002,44,550.0,281.0,6.0,1.0,16.0,235.0,1089.0
48003,44,655.0,309.0,10.0,0.0,13.0,207.0,1194.0
48004,44,838.0,309.0,8.0,3.0,11.0,274.0,1443.0
48005,44,739.0,176.0,2.0,1.0,5.0,208.0,1131.0
48006,39,1008.0,346.0,15.0,3.0,15.0,306.0,1693.0
48007,44,851.0,319.0,13.0,0.0,4.0,213.0,1400.0
48008,44,864.0,236.0,12.0,2.0,13.0,193.0,1320.0
48009,44,847.0,233.0,24.0,0.0,15.0,204.0,1323.0
48010,39,866.0,226.0,13.0,0.0,5.0,209.0,1319.0
48011,44,721.0,192.0,10.0,0.0,7.0,166.0,1096.0
48012,44,1043.0,288.0,5.0,1.0,5.0,197.0,1539.0
48013,44,814.0,245.0,8.0,0.0,8.0,201.0,1276.0
48014,40,368.0,88.0,2.0,0.0,10.0,158.0,626.0
48015,40,517.0,224.0,4.0,0.0,23.0,235.0,1003.0
48016,40,1152.0,371.0,12.0,3.0,23.0,439.0,2000.0
48017,45,23.0,4.0,0.0,0.0,0.0,9.0,36.0
48018,44,60.0,8.0,0.0,0.0,0.0,12.0,80.0
48019,45,586.0,222.0,5.0,0.0,24.0,219.0,1056.0
48020,45,594.0,190.0,8.0,3.0,15.0,236.0,1046.0
48021,44,261.0,67.0,6.0,2.0,8.0,126.0,470.0
48022,44,132.0,57.0,2.0,0.0,0.0,41.0,232.0
48023,44,876.0,201.0,3.0,6.0,16.0,349.0,1451.0
48024,44,619.0,163.0,7.0,3.0,21.0,225.0,1038.0
48025,44,771.0,192.0,5.0,2.0,18.0,267.0,1255.0
48026,44,819.0,316.0,3.0,0.0,9.0,251.0,1398.0
48027,44,659.0,163.0,6.0,0.0,14.0,175.0,1017.0
48028,44,617.0,195.0,11.0,2.0,16.0,298.0,1139.0
48029,44,669.0,260.0,0.0,0.0,18.0,234.0,1181.0
48030,44,512.0,268.0,5.0,0.0,8.0,170.0,963.0
48031,44,102.0,29.0,1.0,0.0,2.0,34.0,168.0
48032,44,498.0,207.0,6.0,1.0,9.0,207.0,928.0
48033,44,582.0,262.0,7.0,1.0,16.0,277.0,1145.0
48034,44,174.0,37.0,1.0,2.0,8.0,75.0,297.0
48035,44,597.0,242.0,9.0,1.0,11.0,230.0,1090.0
48036,44,321.0,155.0,3.0,1.0,10.0,181.0,671.0
48037,44,348.0,216.0,5.0,0.0,14.0,115.0,698.0
48038,44,742.0,351.0,11.0,2.0,15.0,265.0,1386.0
48039,44,686.0,375.0,13.0,2.0,14.0,262.0,1352.0
48040,44,893.0,376.0,14.0,2.0,19.0,272.0,1576.0
48041,44,877.0,358.0,9.0,2.0,12.0,257.0,1515.0
48042,44,728.0,302.0,8.0,0.0,9.0,182.0,1229.0
48043,44,550.0,272.0,6.0,1.0,11.0,178.0,1018.0
48044,44,508.0,253.0,4.0,1.0,9.0,149.0,924.0
48045,44,698.0,343.0,9.0,2.0,15.0,278.0,1345.0
48046,44,775.0,332.0,13.0,3.0,10.0,252.0,1385.0
48047,44,807.0,318.0,16.0,1.0,9.0,232.0,1383.0
48048,44,754.0,263.0,17.0,0.0,10.0,223.0,1267.0
48049,44,585.0,334.0,5.0,2.0,13.0,242.0,1181.0
48050,44,729.0,299.0,21.0,1.0,9.0,183.0,1242.0
48051,44,686.0,224.0,14.0,1.0,8.0,182.0,1115.0
48052,40,,,,,,,
49001,38,14.0,8.0,0.0,0.0,0.0,5.0,27.0
49002,44,111.0,26.0,0.0,1.0,2.0,36.0,176.0
49003,38,101.0,21.0,1.0,0.0,2.0,30.0,155.0
49004,43,351.0,52.0,1.0,2.0,14.0,229.0,649.0
49005,43,422.0,38.0,3.0,2.0,11.0,243.0,719.0
49006,43,765.0,108.0,4.0,7.0,19.0,420.0,1323.0
49007,43,657.0,128.0,2.0,5.0,19.0,417.0,1228.0
49008,43,717.0,101.0,1.0,4.0,20.0,402.0,1245.0
49009,43,701.0,85.0,1.0,2.0,14.0,487.0,1290.0
49010,43,545.0,75.0,5.0,5.0,8.0,393.0,1031.0
49011,43,681.0,93.0,0.0,2.0,11.0,512.0,1299.0
49012,43,610.0,87.0,3.0,3.0,12.0,406.0,1121.0
49013,38,104.0,10.0,0.0,0.0,1.0,46.0,161.0
49014,38,264.0,59.0,1.0,1.0,7.0,188.0,520.0
49015,43,529.0,132.0,3.0,2.0,14.0,360.0,1040.0
49016,43,602.0,131.0,4.0,2.0,23.0,384.0,1146.0
49017,43,896.0,201.0,5.0,6.0,36.0,542.0,1686.0
49018,43,660.0,135.0,6.0,1.0,18.0,372.0,1192.0
49019,43,375.0,122.0,7.0,2.0,14.0,275.0,795.0
49020,47,160.0,106.0,4.0,1.0,8.0,112.0,391.0
49021,43,358.0,152.0,8.0,1.0,13.0,217.0,749.0
49022,43,432.0,126.0,4.0,3.0,10.0,314.0,889.0
49023,43,522.0,153.0,3.0,3.0,15.0,285.0,981.0
49024,43,600.0,190.0,6.0,3.0,13.0,379.0,1191.0
49025,43,581.0,181.0,5.0,1.0,14.0,401.0,1183.0
49026,43,623.0,195.0,4.0,1.0,26.0,392.0,1241.0
49027,43,575.0,207.0,4.0,1.0,34.0,371.0,1192.0
49028,43,456.0,136.0,7.0,7.0,23.0,305.0,934.0
49029,38,316.0,170.0,2.0,0.0,12.0,258.0,758.0
49030,38,629.0,169.0,7.0,3.0,18.0,420.0,1246.0
49031,43,728.0,215.0,7.0,2.0,38.0,558.0,1548.0
49032,43,675.0,238.0,12.0,4.0,29.0,492.0,1450.0
49033,38,666.0,264.0,6.0,2.0,30.0,407.0,1375.0
49034,38,364.0,103.0,3.0,5.0,17.0,245.0,737.0
49035,38,519.0,278.0,4.0,1.0,16.0,300.0,1118.0
49036,38,403.0,243.0,17.0,1.0,24.0,264.0,952.0
49037,38,580.0,357.0,6.0,3.0,35.0,330.0,1311.0
49038,43,534.0,142.0,3.0,4.0,14.0,344.0,1041.0
49039,38,724.0,235.0,14.0,5.0,36.0,413.0,1427.0
49040,38,621.0,280.0,8.0,6.0,26.0,377.0,1318.0
49041,38,706.0,359.0,18.0,5.0,39.0,428.0,1555.0
49042,38,398.0,181.0,8.0,1.0,17.0,232.0,837.0
49043,38,1022.0,251.0,12.0,3.0,39.0,588.0,1915.0
49044,43,278.0,74.0,4.0,2.0,4.0,189.0,551.0
49045,38,282.0,53.0,1.0,1.0,4.0,189.0,530.0
49046,43,13.0,0.0,0.0,0.0,0.0,12.0,25.0
49047,43,474.0,98.0,8.0,7.0,14.0,347.0,948.0
49048,43,119.0,41.0,0.0,0.0,3.0,54.0,217.0
49049,43,169.0,60.0,0.0,1.0,4.0,127.0,361.0
49050,43,431.0,135.0,8.0,1.0,18.0,323.0,916.0
49051,38,325.0,127.0,3.0,1.0,3.0,120.0,579.0
49052,38,286.0,34.0,1.0,4.0,2.0,177.0,504.0
49053,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49054,47,,,,,,,
49055,47,,,,,,,
49056,44,,,,,,,
50001,33,1123.0,79.0,2.0,3.0,30.0,316.0,1553.0
50002,33,937.0,93.0,4.0,7.0,18.0,263.0,1322.0
50003,33,908.0,62.0,6.0,8.0,23.0,267.0,1274.0
50004,33,954.0,94.0,2.0,6.0,23.0,254.0,1333.0
50005,33,1035.0,67.0,1.0,5.0,18.0,254.0,1380.0
50006,33,854.0,96.0,7.0,3.0,34.0,226.0,1220.0
50007,33,744.0,76.0,5.0,8.0,23.0,241.0,1097.0
50008,33,857.0,95.0,5.0,4.0,25.0,220.0,1206.0
50009,33,6.0,0.0,0.0,0.0,0.0,3.0,9.0
50010,33,449.0,61.0,1.0,2.0,15.0,144.0,672.0
50011,33,601.0,86.0,4.0,11.0,22.0,228.0,952.0
50012,33,565.0,30.0,0.0,2.0,8.0,150.0,755.0
50013,33,684.0,84.0,6.0,2.0,14.0,235.0,1025.0
50014,33,877.0,87.0,2.0,4.0,20.0,248.0,1238.0
50015,33,725.0,84.0,0.0,7.0,17.0,229.0,1062.0
50016,33,849.0,115.0,4.0,2.0,38.0,299.0,1307.0
50017,33,911.0,126.0,9.0,12.0,31.0,291.0,1380.0
50018,33,732.0,125.0,9.0,6.0,21.0,250.0,1143.0
50019,33,948.0,130.0,4.0,4.0,28.0,285.0,1399.0
50020,33,882.0,101.0,7.0,7.0,22.0,231.0,1250.0
50021,33,828.0,106.0,0.0,4.0,20.0,231.0,1189.0
50022,33,786.0,48.0,2.0,4.0,21.0,194.0,1055.0
50023,33,770.0,38.0,3.0,8.0,31.0,244.0,1094.0
50024,33,1290.0,74.0,2.0,7.0,34.0,398.0,1805.0
50025,34,627.0,58.0,0.0,3.0,22.0,172.0,882.0
50026,33,1023.0,67.0,3.0,3.0,23.0,303.0,1422.0
50027,33,1056.0,97.0,5.0,3.0,29.0,330.0,1520.0
50028,34,437.0,31.0,0.0,2.0,16.0,124.0,610.0
50029,33,947.0,90.0,1.0,8.0,32.0,334.0,1412.0
50030,33,843.0,57.0,0.0,0.0,20.0,277.0,1197.0
50031,33,395.0,25.0,0.0,4.0,10.0,132.0,566.0
50032,33,615.0,65.0,3.0,1.0,17.0,156.0,857.0
50033,33,878.0,100.0,1.0,1.0,14.0,205.0,1199.0
50034,34,1290.0,130.0,6.0,2.0,24.0,229.0,1681.0
50035,34,1087.0,104.0,2.0,4.0,8.0,126.0,1331.0
50036,34,755.0,56.0,0.0,1.0,9.0,102.0,923.0
50037,33,1425.0,140.0,4.0,1.0,13.0,168.0,1751.0
50038,34,1019.0,61.0,6.0,6.0,18.0,145.0,1255.0
50039,34,740.0,84.0,2.0,0.0,6.0,101.0,933.0
50040,34,1025.0,110.0,5.0,4.0,11.0,137.0,1292.0
50041,34,1004.0,82.0,2.0,0.0,6.0,143.0,1237.0
50042,33,920.0,104.0,1.0,0.0,3.0,146.0,1174.0
50043,33,807.0,97.0,4.0,0.0,2.0,132.0,1042.0
50044,33,945.0,139.0,5.0,1.0,4.0,130.0,1224.0
50045,33,1046.0,150.0,2.0,2.0,4.0,131.0,1335.0
50046,33,1079.0,140.0,2.0,1.0,9.0,156.0,1387.0
50047,33,921.0,106.0,1.0,0.0,3.0,129.0,1160.0
50048,33,984.0,102.0,2.0,0.0,4.0,105.0,1197.0
50049,33,808.0,92.0,1.0,0.0,4.0,89.0,994.0
50050,34,949.0,75.0,2.0,4.0,21.0,238.0,1289.0
50051,34,856.0,41.0,3.0,6.0,16.0,210.0,1132.0
50052,34,963.0,61.0,5.0,6.0,24.0,230.0,1289.0
50053,34,782.0,58.0,3.0,3.0,21.0,231.0,1098.0
50054,34,509.0,22.0,1.0,3.0,9.0,123.0,667.0
50055,34,292.0,20.0,0.0,1.0,6.0,87.0,406.0
50056,34,989.0,53.0,1.0,8.0,25.0,236.0,1312.0
50057,34,997.0,70.0,3.0,5.0,29.0,233.0,1337.0
50058,34,854.0,68.0,1.0,5.0,16.0,195.0,1139.0
50059,34,863.0,81.0,3.0,5.0,27.0,242.0,1221.0
50060,34,698.0,94.0,2.0,4.0,20.0,168.0,986.0
50061,34,902.0,65.0,6.0,4.0,21.0,195.0,1193.0
50062,34,723.0,73.0,3.0,10.0,15.0,173.0,997.0
50063,34,812.0,82.0,3.0,7.0,24.0,219.0,1147.0
50064,33,10.0,0.0,0.0,0.0,0.0,2.0,12.0
50065,34,514.0,31.0,0.0,1.0,6.0,122.0,674.0
50066,33,,,,,,,
50067,33,,,,,,,
51001,47,1072.0,236.0,18.0,4.0,56.0,430.0,1816.0
51002,47,599.0,98.0,0.0,5.0,14.0,259.0,975.0
51003,47,274.0,129.0,3.0,2.0,16.0,110.0,534.0
51004,47,275.0,115.0,5.0,1.0,7.0,158.0,561.0
51005,38,467.0,71.0,3.0,5.0,19.0,183.0,748.0
51006,38,848.0,88.0,7.0,4.0,20.0,290.0,1257.0
51007,38,1043.0,109.0,7.0,6.0,28.0,361.0,1554.0
51008,38,1018.0,111.0,4.0,10.0,26.0,352.0,1521.0
51009,38,781.0,108.0,5.0,3.0,16.0,385.0,1298.0
51010,38,507.0,79.0,6.0,5.0,9.0,295.0,901.0
51011,38,923.0,85.0,1.0,4.0,26.0,341.0,1380.0
51012,38,726.0,79.0,5.0,2.0,17.0,347.0,1176.0
51013,38,935.0,97.0,0.0,11.0,17.0,254.0,1314.0
51014,38,866.0,85.0,8.0,0.0,18.0,250.0,1227.0
51015,38,916.0,92.0,4.0,7.0,20.0,278.0,1317.0
51016,38,1077.0,111.0,4.0,7.0,17.0,360.0,1576.0
51017,38,920.0,95.0,1.0,3.0,23.0,263.0,1305.0
51018,38,1003.0,92.0,3.0,6.0,18.0,244.0,1366.0
51019,38,967.0,81.0,5.0,8.0,17.0,287.0,1365.0
51020,38,849.0,76.0,5.0,4.0,12.0,202.0,1148.0
51021,38,1094.0,94.0,5.0,6.0,24.0,294.0,1517.0
51025,39,556.0,19.0,2.0,6.0,14.0,90.0,687.0
51028,38,1232.0,65.0,2.0,5.0,23.0,262.0,1589.0
51030,39,208.0,9.0,1.0,2.0,0.0,47.0,267.0
51031,39,63.0,1.0,0.0,0.0,0.0,20.0,84.0
51032,38,181.0,8.0,1.0,1.0,2.0,38.0,231.0
51033,38,763.0,28.0,1.0,8.0,20.0,149.0,969.0
51034,38,962.0,69.0,1.0,7.0,23.0,192.0,1254.0
51035,38,785.0,38.0,1.0,5.0,12.0,155.0,996.0
51036,38,865.0,47.0,2.0,7.0,26.0,195.0,1142.0
51037,38,859.0,45.0,1.0,10.0,16.0,222.0,1153.0
51038,38,781.0,35.0,1.0,10.0,6.0,159.0,992.0
51039,38,9.0,0.0,0.0,0.0,1.0,1.0,11.0
51040,39,857.0,48.0,2.0,8.0,20.0,170.0,1105.0
51041,39,780.0,43.0,3.0,6.0,23.0,152.0,1007.0
51042,39,991.0,65.0,5.0,5.0,18.0,180.0,1264.0
51043,38,28.0,5.0,0.0,1.0,0.0,12.0,46.0
51044,38,1050.0,93.0,8.0,9.0,25.0,289.0,1474.0
51045,38,851.0,98.0,7.0,8.0,26.0,373.0,1363.0
51046,38,776.0,87.0,3.0,6.0,24.0,326.0,1222.0
51047,38,831.0,91.0,5.0,6.0,30.0,333.0,1296.0
51048,38,435.0,36.0,1.0,0.0,8.0,170.0,650.0
51049,38,550.0,59.0,4.0,1.0,12.0,232.0,858.0
51050,38,419.0,92.0,5.0,3.0,15.0,152.0,686.0
51051,38,378.0,134.0,5.0,1.0,7.0,145.0,670.0
51052,38,940.0,165.0,1.0,10.0,20.0,504.0,1640.0
51053,38,679.0,158.0,9.0,1.0,16.0,247.0,1110.0
51055,38,11.0,1.0,0.0,1.0,1.0,4.0,18.0
51056,38,246.0,40.0,2.0,2.0,5.0,104.0,399.0
51057,43,346.0,54.0,2.0,1.0,11.0,170.0,584.0
51058,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51059,38,,,,,,,
51060,38,,,,,,,
52002,35,977.0,49.0,5.0,5.0,16.0,173.0,1225.0
52003,35,162.0,4.0,0.0,2.0,3.0,44.0,215.0
52004,33,11.0,0.0,0.0,0.0,0.0,2.0,13.0
52006,33,797.0,72.0,1.0,2.0,15.0,282.0,1169.0
52007,33,596.0,40.0,0.0,1.0,24.0,193.0,854.0
52008,33,555.0,53.0,2.0,3.0,14.0,169.0,796.0
52009,33,1074.0,85.0,2.0,5.0,15.0,224.0,1405.0
52010,33,927.0,66.0,1.0,3.0,29.0,196.0,1222.0
52011,33,728.0,35.0,1.0,1.0,10.0,204.0,979.0
52012,35,835.0,42.0,1.0,2.0,14.0,220.0,1114.0
52013,38,57.0,7.0,0.0,0.0,3.0,22.0,89.0
52014,33,726.0,50.0,1.0,3.0,20.0,153.0,953.0
52015,33,1017.0,77.0,3.0,2.0,31.0,239.0,1369.0
52016,33,1064.0,75.0,1.0,4.0,15.0,201.0,1360.0
52017,33,1067.0,83.0,1.0,4.0,31.0,206.0,1392.0
52018,33,831.0,55.0,2.0,3.0,21.0,191.0,1103.0
52019,33,992.0,48.0,1.0,3.0,9.0,242.0,1295.0
52020,33,933.0,50.0,0.0,3.0,15.0,181.0,1182.0
52021,33,1058.0,69.0,3.0,4.0,23.0,249.0,1406.0
52022,33,1162.0,90.0,0.0,3.0,26.0,249.0,1530.0
52023,33,369.0,36.0,0.0,1.0,15.0,60.0,481.0
52024,33,996.0,74.0,1.0,3.0,25.0,241.0,1340.0
52025,33,1110.0,69.0,2.0,1.0,20.0,217.0,1419.0
52026,33,1216.0,88.0,0.0,3.0,27.0,298.0,1632.0
52027,33,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52028,33,686.0,28.0,0.0,4.0,9.0,151.0,878.0
52029,33,839.0,36.0,1.0,4.0,17.0,225.0,1122.0
52030,33,691.0,29.0,2.0,1.0,12.0,197.0,932.0
52031,39,1031.0,60.0,2.0,2.0,16.0,193.0,1304.0
52032,39,798.0,67.0,2.0,0.0,23.0,153.0,1043.0
52033,39,307.0,14.0,1.0,3.0,2.0,72.0,399.0
52034,39,870.0,45.0,1.0,2.0,19.0,135.0,1072.0
52035,39,1033.0,56.0,0.0,9.0,24.0,193.0,1315.0
52036,33,790.0,27.0,1.0,3.0,14.0,168.0,1003.0
52037,33,790.0,25.0,0.0,4.0,23.0,143.0,985.0
52038,33,412.0,20.0,2.0,0.0,6.0,61.0,501.0
52039,33,859.0,41.0,5.0,5.0,23.0,192.0,1125.0
52040,33,975.0,51.0,1.0,4.0,27.0,156.0,1214.0
52041,33,864.0,23.0,0.0,4.0,20.0,151.0,1062.0
52042,33,1022.0,46.0,1.0,3.0,27.0,218.0,1317.0
52043,39,880.0,64.0,2.0,5.0,19.0,200.0,1170.0
52045,39,871.0,49.0,0.0,5.0,27.0,208.0,1160.0
52046,39,904.0,49.0,1.0,5.0,9.0,135.0,1103.0
52047,39,1067.0,74.0,1.0,2.0,29.0,188.0,1361.0
52048,39,1159.0,104.0,2.0,6.0,20.0,214.0,1505.0
52049,39,820.0,59.0,1.0,3.0,20.0,136.0,1039.0
52050,39,709.0,104.0,1.0,6.0,16.0,129.0,965.0
52051,39,386.0,23.0,1.0,1.0,10.0,61.0,482.0
52052,39,775.0,34.0,2.0,3.0,14.0,125.0,953.0
52053,39,558.0,15.0,0.0,4.0,13.0,81.0,671.0
52054,39,861.0,51.0,3.0,7.0,7.0,133.0,1062.0
52055,39,872.0,43.0,3.0,5.0,13.0,176.0,1112.0
52056,39,771.0,42.0,1.0,6.0,15.0,143.0,978.0
52057,39,788.0,18.0,1.0,3.0,10.0,115.0,935.0
52058,33,346.0,9.0,0.0,7.0,5.0,80.0,447.0
52059,39,791.0,55.0,2.0,8.0,18.0,140.0,1014.0
52060,39,1351.0,57.0,2.0,11.0,34.0,269.0,1724.0
52061,39,1254.0,75.0,0.0,3.0,33.0,189.0,1554.0
52062,39,656.0,46.0,2.0,4.0,18.0,165.0,891.0
52063,39,1072.0,74.0,2.0,9.0,22.0,238.0,1417.0
52064,39,707.0,37.0,0.0,12.0,23.0,162.0,941.0
52065,39,902.0,30.0,2.0,5.0,21.0,136.0,1096.0
52066,39,952.0,30.0,1.0,2.0,17.0,149.0,1151.0
52067,39,844.0,33.0,5.0,5.0,14.0,149.0,1050.0
52068,39,873.0,47.0,3.0,5.0,19.0,148.0,1095.0
52069,39,1060.0,40.0,1.0,11.0,25.0,177.0,1314.0
52070,39,263.0,5.0,1.0,2.0,7.0,33.0,311.0
52071,39,923.0,37.0,1.0,4.0,18.0,154.0,1137.0
52072,39,458.0,14.0,0.0,2.0,8.0,71.0,553.0
52073,39,909.0,30.0,0.0,7.0,18.0,140.0,1104.0
52074,39,60.0,1.0,0.0,1.0,2.0,10.0,74.0
52075,35,916.0,25.0,2.0,3.0,14.0,129.0,1089.0
52076,35,782.0,18.0,0.0,5.0,8.0,98.0,911.0
52077,35,1018.0,21.0,0.0,5.0,16.0,113.0,1173.0
52078,39,359.0,12.0,0.0,3.0,3.0,34.0,411.0
52079,39,1100.0,45.0,0.0,6.0,11.0,182.0,1344.0
52080,39,1048.0,43.0,0.0,8.0,16.0,141.0,1256.0
52081,39,1068.0,34.0,0.0,4.0,12.0,165.0,1283.0
