county,elect_dist,status,dem,rep,con,wor,oth,blank,total
Queens,38004,Total,1128.0,73.0,2.0,18.0,21.0,330.0,1572.0
Queens,38005,Total,430.0,58.0,1.0,6.0,9.0,156.0,660.0
Queens,38006,Total,1167.0,177.0,1.0,11.0,29.0,433.0,1818.0
Queens,38007,Total,1409.0,147.0,11.0,16.0,43.0,475.0,2101.0
Queens,38008,Total,4.0,4.0,0.0,0.0,0.0,6.0,14.0
Queens,38009,Total,934.0,310.0,13.0,3.0,41.0,431.0,1732.0
Queens,38010,Total,908.0,218.0,9.0,6.0,54.0,410.0,1605.0
Queens,38011,Total,622.0,259.0,8.0,11.0,37.0,380.0,1317.0
Queens,38012,Total,922.0,265.0,23.0,16.0,41.0,511.0,1778.0
Queens,38013,Total,240.0,99.0,3.0,3.0,12.0,162.0,519.0
Queens,38014,Total,944.0,412.0,18.0,7.0,51.0,528.0,1960.0
Queens,38015,Total,743.0,441.0,23.0,6.0,40.0,407.0,1660.0
Queens,38016,Total,108.0,29.0,0.0,1.0,9.0,52.0,199.0
Queens,38017,Total,767.0,267.0,9.0,8.0,45.0,471.0,1567.0
Queens,38018,Total,611.0,100.0,4.0,1.0,19.0,227.0,962.0
Queens,38019,Total,955.0,138.0,7.0,8.0,43.0,388.0,1539.0
Queens,38020,Total,1084.0,212.0,10.0,7.0,40.0,411.0,1764.0
Queens,38021,Total,867.0,117.0,4.0,3.0,18.0,287.0,1296.0
Queens,38022,Total,445.0,69.0,3.0,1.0,14.0,194.0,726.0
Queens,38023,Total,917.0,142.0,6.0,10.0,25.0,314.0,1414.0
Queens,38024,Total,695.0,162.0,1.0,2.0,22.0,316.0,1198.0
Queens,38025,Total,482.0,56.0,6.0,2.0,9.0,180.0,735.0
Queens,38026,Total,990.0,148.0,2.0,12.0,41.0,424.0,1617.0
Queens,38027,Total,335.0,87.0,2.0,1.0,11.0,143.0,579.0
Queens,38028,Total,1100.0,168.0,12.0,6.0,30.0,466.0,1782.0
Queens,38029,Total,931.0,100.0,9.0,7.0,35.0,398.0,1480.0
Queens,38030,Total,1186.0,143.0,10.0,7.0,37.0,446.0,1829.0
Queens,38031,Total,583.0,81.0,5.0,1.0,24.0,236.0,930.0
Queens,38032,Total,1064.0,189.0,7.0,7.0,42.0,397.0,1706.0
Queens,38033,Total,1097.0,153.0,7.0,7.0,42.0,468.0,1774.0
Queens,38034,Total,1036.0,146.0,8.0,2.0,30.0,424.0,1646.0
Queens,38035,Total,951.0,116.0,8.0,6.0,32.0,398.0,1511.0
Queens,38036,Total,1086.0,96.0,3.0,4.0,27.0,372.0,1588.0
Queens,38037,Total,1139.0,115.0,5.0,4.0,28.0,409.0,1700.0
Queens,38038,Total,658.0,91.0,3.0,3.0,12.0,291.0,1058.0
Queens,38039,Total,711.0,112.0,5.0,2.0,18.0,303.0,1151.0
Queens,38040,Total,475.0,55.0,5.0,2.0,12.0,156.0,705.0
Queens,38041,Total,603.0,92.0,4.0,2.0,17.0,233.0,951.0
Queens,38042,Total,425.0,56.0,1.0,1.0,16.0,185.0,684.0
Queens,38043,Total,24.0,1.0,0.0,0.0,1.0,8.0,34.0
Queens,38044,Total,317.0,47.0,0.0,3.0,7.0,138.0,512.0
Queens,38045,Total,431.0,74.0,4.0,1.0,9.0,156.0,675.0
Queens,38046,Total,1092.0,212.0,12.0,12.0,28.0,394.0,1750.0
Queens,38047,Total,383.0,50.0,2.0,3.0,15.0,172.0,625.0
Queens,38048,Total,1070.0,162.0,8.0,11.0,41.0,444.0,1736.0
Queens,38049,Total,284.0,50.0,1.0,1.0,11.0,143.0,490.0
Queens,38050,Total,1109.0,155.0,9.0,4.0,34.0,418.0,1729.0
Queens,38051,Total,1058.0,143.0,3.0,12.0,34.0,390.0,1640.0
Queens,38052,Total,201.0,64.0,1.0,1.0,11.0,92.0,370.0
Queens,38053,Total,528.0,239.0,19.0,4.0,31.0,342.0,1163.0
Queens,38054,Total,313.0,57.0,2.0,0.0,11.0,104.0,487.0
Queens,39001,Total,1166.0,148.0,7.0,8.0,34.0,358.0,1721.0
Queens,39002,Total,1072.0,103.0,9.0,6.0,31.0,223.0,1444.0
Queens,39003,Total,1065.0,125.0,4.0,9.0,45.0,349.0,1597.0
Queens,39004,Total,1174.0,144.0,4.0,5.0,31.0,342.0,1700.0
Queens,39005,Total,1167.0,192.0,6.0,6.0,32.0,344.0,1747.0
Queens,39006,Total,1243.0,122.0,5.0,4.0,32.0,296.0,1702.0
Queens,39007,Total,1203.0,138.0,10.0,8.0,43.0,363.0,1765.0
Queens,39008,Total,1343.0,168.0,17.0,7.0,40.0,315.0,1890.0
Queens,39009,Total,430.0,53.0,0.0,1.0,13.0,127.0,624.0
Queens,39010,Total,425.0,50.0,0.0,3.0,11.0,113.0,602.0
Queens,39011,Total,87.0,11.0,0.0,0.0,3.0,48.0,149.0
Queens,39012,Total,545.0,97.0,3.0,1.0,14.0,308.0,968.0
Queens,39013,Total,400.0,70.0,0.0,3.0,13.0,173.0,659.0
Queens,39014,Total,697.0,105.0,1.0,3.0,19.0,307.0,1132.0
Queens,39015,Total,1136.0,155.0,4.0,5.0,30.0,405.0,1735.0
Queens,39016,Total,91.0,16.0,0.0,0.0,4.0,50.0,161.0
Queens,39017,Total,451.0,58.0,7.0,2.0,7.0,199.0,724.0
Queens,39018,Total,979.0,148.0,3.0,3.0,30.0,493.0,1656.0
Queens,39019,Total,1128.0,183.0,3.0,5.0,41.0,512.0,1872.0
Queens,39020,Total,240.0,32.0,3.0,1.0,7.0,90.0,373.0
Queens,39021,Total,567.0,72.0,1.0,3.0,7.0,244.0,894.0
Queens,39022,Total,724.0,140.0,2.0,7.0,20.0,353.0,1246.0
Queens,39023,Total,744.0,82.0,4.0,5.0,19.0,293.0,1147.0
Queens,39024,Total,356.0,30.0,3.0,0.0,4.0,110.0,503.0
Queens,39025,Total,610.0,96.0,1.0,2.0,22.0,251.0,982.0
Queens,39026,Total,989.0,138.0,7.0,2.0,24.0,384.0,1544.0
Queens,39027,Total,466.0,67.0,0.0,5.0,12.0,211.0,761.0
Queens,39028,Total,680.0,406.0,11.0,4.0,32.0,410.0,1543.0
Queens,39029,Total,652.0,61.0,0.0,5.0,9.0,273.0,1000.0
Queens,39030,Total,888.0,108.0,6.0,2.0,23.0,354.0,1381.0
Queens,39031,Total,838.0,98.0,3.0,6.0,24.0,353.0,1322.0
Queens,39032,Total,1174.0,136.0,8.0,8.0,38.0,468.0,1832.0
Queens,39033,Total,900.0,135.0,2.0,6.0,31.0,369.0,1443.0
Queens,39034,Total,839.0,108.0,2.0,4.0,17.0,327.0,1297.0
Queens,39035,Total,1069.0,119.0,2.0,5.0,18.0,344.0,1557.0
Queens,39036,Total,748.0,82.0,3.0,3.0,14.0,297.0,1147.0
Queens,39037,Total,403.0,59.0,2.0,1.0,9.0,154.0,628.0
Queens,39038,Total,437.0,70.0,4.0,3.0,12.0,198.0,724.0
Queens,39039,Total,668.0,114.0,6.0,2.0,32.0,414.0,1236.0
Queens,39040,Total,97.0,16.0,2.0,0.0,4.0,43.0,162.0
Queens,39041,Total,809.0,194.0,6.0,1.0,40.0,418.0,1468.0
Queens,39042,Total,338.0,93.0,3.0,7.0,11.0,189.0,641.0
Queens,39043,Total,377.0,135.0,9.0,0.0,22.0,217.0,760.0
Queens,39044,Total,662.0,176.0,7.0,2.0,30.0,281.0,1158.0
Queens,39045,Total,600.0,169.0,4.0,3.0,30.0,338.0,1144.0
Queens,39046,Total,740.0,366.0,16.0,6.0,49.0,506.0,1683.0
Queens,39047,Total,510.0,326.0,9.0,1.0,39.0,282.0,1167.0
Queens,39048,Total,429.0,31.0,1.0,3.0,11.0,114.0,589.0
Queens,39049,Total,879.0,86.0,6.0,5.0,28.0,317.0,1321.0
Queens,39050,Total,247.0,28.0,0.0,2.0,5.0,107.0,389.0
Queens,40001,Total,895.0,225.0,9.0,6.0,28.0,580.0,1743.0
Queens,40002,Total,503.0,115.0,3.0,2.0,17.0,361.0,1001.0
Queens,40003,Total,560.0,88.0,2.0,4.0,17.0,314.0,985.0
Queens,40004,Total,861.0,160.0,6.0,6.0,21.0,460.0,1514.0
Queens,40005,Total,632.0,142.0,5.0,0.0,19.0,382.0,1180.0
Queens,40006,Total,454.0,97.0,2.0,2.0,19.0,236.0,810.0
Queens,40007,Total,895.0,178.0,8.0,4.0,21.0,462.0,1568.0
Queens,40008,Total,1033.0,194.0,5.0,2.0,30.0,589.0,1853.0
Queens,40009,Total,1012.0,162.0,4.0,2.0,23.0,496.0,1699.0
Queens,40010,Total,606.0,68.0,4.0,3.0,25.0,345.0,1051.0
Queens,40011,Total,816.0,87.0,2.0,3.0,21.0,336.0,1265.0
Queens,40012,Total,787.0,151.0,6.0,0.0,21.0,395.0,1360.0
Queens,40013,Total,510.0,65.0,0.0,4.0,10.0,223.0,812.0
Queens,40014,Total,574.0,44.0,0.0,3.0,14.0,157.0,792.0
Queens,40015,Total,415.0,107.0,0.0,2.0,10.0,328.0,862.0
Queens,40016,Total,905.0,142.0,4.0,6.0,19.0,452.0,1528.0
Queens,40017,Total,556.0,85.0,2.0,0.0,14.0,317.0,974.0
Queens,40018,Total,810.0,176.0,0.0,6.0,23.0,461.0,1476.0
Queens,40019,Total,937.0,131.0,4.0,5.0,25.0,380.0,1482.0
Queens,40020,Total,1019.0,170.0,5.0,2.0,21.0,502.0,1719.0
Queens,40021,Total,1028.0,159.0,3.0,2.0,34.0,491.0,1717.0
Queens,40022,Total,393.0,67.0,4.0,1.0,9.0,212.0,686.0
Queens,40023,Total,1086.0,213.0,8.0,6.0,20.0,519.0,1852.0
Queens,40024,Total,639.0,143.0,0.0,3.0,15.0,298.0,1098.0
Queens,40025,Total,5.0,2.0,0.0,0.0,0.0,2.0,9.0
Queens,40026,Total,1167.0,152.0,1.0,10.0,32.0,437.0,1799.0
Queens,40027,Total,967.0,219.0,3.0,3.0,23.0,533.0,1748.0
Queens,40028,Total,1049.0,221.0,8.0,2.0,31.0,539.0,1850.0
Queens,40029,Total,1001.0,167.0,5.0,10.0,28.0,487.0,1698.0
Queens,40030,Total,916.0,148.0,8.0,5.0,20.0,449.0,1546.0
Queens,40031,Total,586.0,125.0,5.0,1.0,21.0,322.0,1060.0
Queens,40032,Total,385.0,127.0,3.0,2.0,22.0,239.0,778.0
Queens,40033,Total,816.0,157.0,11.0,4.0,17.0,456.0,1461.0
Queens,40034,Total,532.0,109.0,4.0,3.0,11.0,262.0,921.0
Queens,40035,Total,269.0,80.0,1.0,0.0,14.0,168.0,532.0
Queens,40036,Total,75.0,21.0,3.0,0.0,0.0,32.0,131.0
Queens,40037,Total,738.0,346.0,17.0,4.0,39.0,442.0,1586.0
Queens,40038,Total,514.0,259.0,7.0,2.0,28.0,287.0,1097.0
Queens,40039,Total,341.0,146.0,6.0,2.0,12.0,188.0,695.0
Queens,40040,Total,482.0,297.0,9.0,5.0,25.0,347.0,1165.0
Queens,40041,Total,593.0,335.0,18.0,3.0,48.0,365.0,1362.0
Queens,40042,Total,23.0,2.0,1.0,0.0,0.0,9.0,35.0
Queens,40043,Total,607.0,223.0,14.0,2.0,22.0,334.0,1202.0
Queens,40044,Total,289.0,82.0,4.0,0.0,5.0,151.0,531.0
Queens,40045,Total,520.0,188.0,10.0,3.0,26.0,252.0,999.0
Queens,40046,Total,235.0,120.0,4.0,0.0,13.0,97.0,469.0
Queens,40047,Total,479.0,335.0,11.0,2.0,30.0,365.0,1222.0
Queens,40048,Total,167.0,44.0,0.0,0.0,10.0,113.0,334.0
New York,61060,Total,1101.0,283.0,7.0,2.0,44.0,551.0,1988.0
New York,61061,Total,918.0,247.0,3.0,3.0,50.0,503.0,1724.0
New York,61062,Total,834.0,220.0,5.0,3.0,38.0,441.0,1541.0
New York,61063,Total,1147.0,281.0,7.0,1.0,47.0,585.0,2068.0
New York,61064,Total,730.0,178.0,2.0,1.0,51.0,307.0,1269.0
New York,61065,Total,1037.0,257.0,3.0,1.0,53.0,505.0,1856.0
New York,61066,Total,788.0,262.0,3.0,0.0,37.0,498.0,1588.0
New York,61067,Total,1125.0,183.0,8.0,2.0,42.0,465.0,1825.0
New York,61068,Total,1079.0,260.0,3.0,3.0,72.0,563.0,1980.0
New York,61069,Total,3.0,0.0,0.0,0.0,0.0,1.0,4.0
New York,65001,Total,995.0,234.0,8.0,1.0,50.0,481.0,1769.0
New York,65002,Total,805.0,206.0,3.0,0.0,44.0,389.0,1447.0
New York,65003,Total,1028.0,281.0,4.0,1.0,63.0,559.0,1936.0
New York,65004,Total,962.0,237.0,2.0,2.0,49.0,520.0,1772.0
New York,65005,Total,862.0,221.0,4.0,2.0,38.0,440.0,1567.0
New York,65006,Total,710.0,171.0,5.0,1.0,28.0,337.0,1252.0
New York,65007,Total,975.0,217.0,7.0,2.0,41.0,356.0,1598.0
New York,65008,Total,671.0,176.0,3.0,2.0,20.0,230.0,1102.0
New York,65009,Total,1020.0,192.0,5.0,3.0,56.0,430.0,1706.0
New York,65010,Total,957.0,173.0,1.0,2.0,32.0,431.0,1596.0
New York,65011,Total,679.0,100.0,2.0,0.0,35.0,313.0,1129.0
New York,65012,Total,916.0,73.0,4.0,5.0,17.0,263.0,1278.0
New York,65013,Total,1073.0,84.0,3.0,3.0,23.0,314.0,1500.0
New York,65014,Total,747.0,57.0,6.0,3.0,21.0,252.0,1086.0
New York,65015,Total,801.0,152.0,4.0,5.0,23.0,348.0,1333.0
New York,65016,Total,629.0,150.0,5.0,3.0,17.0,258.0,1062.0
New York,65017,Total,825.0,87.0,2.0,2.0,19.0,384.0,1319.0
New York,65018,Total,1040.0,75.0,5.0,3.0,33.0,299.0,1455.0
New York,65019,Total,1074.0,148.0,6.0,6.0,22.0,414.0,1670.0
New York,65020,Total,665.0,82.0,4.0,3.0,16.0,291.0,1061.0
New York,65021,Total,952.0,118.0,3.0,7.0,20.0,441.0,1541.0
New York,65022,Total,516.0,74.0,2.0,3.0,20.0,206.0,821.0
New York,65023,Total,1280.0,92.0,0.0,8.0,28.0,312.0,1720.0
New York,65024,Total,716.0,66.0,2.0,2.0,8.0,147.0,941.0
New York,65025,Total,757.0,47.0,1.0,0.0,13.0,195.0,1013.0
New York,65026,Total,1141.0,114.0,4.0,5.0,25.0,260.0,1549.0
New York,65027,Total,980.0,53.0,1.0,6.0,23.0,276.0,1339.0
New York,65028,Total,994.0,95.0,0.0,2.0,27.0,142.0,1260.0
New York,65029,Total,1160.0,78.0,1.0,5.0,19.0,188.0,1451.0
New York,65030,Total,1181.0,108.0,2.0,4.0,28.0,251.0,1574.0
New York,65031,Total,1076.0,74.0,1.0,4.0,22.0,244.0,1421.0
New York,65032,Total,842.0,78.0,2.0,6.0,10.0,223.0,1161.0
New York,65033,Total,1235.0,92.0,4.0,7.0,33.0,302.0,1673.0
New York,65034,Total,592.0,44.0,2.0,3.0,22.0,179.0,842.0
New York,65035,Total,1156.0,75.0,2.0,6.0,39.0,336.0,1614.0
New York,65036,Total,447.0,53.0,1.0,0.0,9.0,152.0,662.0
New York,65037,Total,125.0,8.0,0.0,0.0,7.0,33.0,173.0
New York,65038,Total,354.0,42.0,0.0,2.0,13.0,122.0,533.0
New York,65039,Total,362.0,28.0,1.0,2.0,9.0,100.0,502.0
New York,65040,Total,1040.0,69.0,2.0,4.0,29.0,331.0,1475.0
New York,65041,Total,957.0,83.0,1.0,4.0,31.0,322.0,1398.0
New York,65042,Total,1015.0,69.0,1.0,3.0,29.0,254.0,1371.0
New York,65043,Total,1037.0,99.0,2.0,8.0,23.0,400.0,1569.0
New York,65044,Total,1072.0,145.0,3.0,3.0,29.0,401.0,1653.0
New York,65045,Total,927.0,87.0,6.0,1.0,28.0,365.0,1414.0
New York,65046,Total,1320.0,105.0,1.0,1.0,22.0,213.0,1662.0
New York,65047,Total,893.0,50.0,4.0,7.0,15.0,195.0,1164.0
New York,65048,Total,760.0,44.0,3.0,5.0,9.0,169.0,990.0
New York,65049,Total,1000.0,125.0,0.0,4.0,32.0,404.0,1565.0
New York,65050,Total,874.0,125.0,2.0,4.0,13.0,458.0,1476.0
New York,65051,Total,1017.0,91.0,4.0,10.0,19.0,413.0,1554.0
New York,65052,Total,709.0,76.0,2.0,2.0,24.0,300.0,1113.0
New York,65053,Total,691.0,50.0,1.0,2.0,15.0,299.0,1058.0
New York,65054,Total,831.0,75.0,2.0,4.0,13.0,367.0,1292.0
New York,65055,Total,704.0,74.0,1.0,4.0,10.0,259.0,1052.0
New York,65056,Total,613.0,86.0,3.0,2.0,17.0,170.0,891.0
New York,65057,Total,1254.0,104.0,0.0,2.0,42.0,350.0,1752.0
New York,65058,Total,932.0,79.0,2.0,10.0,21.0,258.0,1302.0
New York,65059,Total,1088.0,63.0,2.0,10.0,48.0,285.0,1496.0
New York,65060,Total,1111.0,107.0,2.0,5.0,37.0,331.0,1593.0
New York,65061,Total,932.0,68.0,1.0,5.0,16.0,236.0,1258.0
New York,65062,Total,744.0,54.0,3.0,4.0,27.0,175.0,1007.0
New York,65063,Total,775.0,65.0,5.0,1.0,26.0,182.0,1054.0
New York,65064,Total,1131.0,80.0,0.0,9.0,30.0,294.0,1544.0
New York,65065,Total,1242.0,77.0,1.0,6.0,25.0,246.0,1597.0
New York,65066,Total,1211.0,70.0,4.0,9.0,37.0,244.0,1575.0
New York,65067,Total,1.0,0.0,0.0,0.0,0.0,0.0,1.0
New York,66001,Total,11.0,2.0,0.0,0.0,0.0,4.0,17.0
New York,66002,Total,866.0,141.0,0.0,1.0,22.0,306.0,1336.0
New York,66003,Total,786.0,70.0,0.0,2.0,17.0,210.0,1085.0
New York,66004,Total,1195.0,128.0,1.0,1.0,20.0,282.0,1627.0
New York,66005,Total,748.0,74.0,4.0,2.0,17.0,166.0,1011.0
New York,66006,Total,914.0,111.0,3.0,3.0,18.0,239.0,1288.0
New York,66007,Total,643.0,99.0,1.0,1.0,18.0,211.0,973.0
New York,66008,Total,988.0,166.0,1.0,1.0,51.0,404.0,1611.0
New York,66009,Total,932.0,67.0,1.0,2.0,22.0,164.0,1188.0
New York,66010,Total,918.0,89.0,3.0,2.0,26.0,196.0,1234.0
New York,66011,Total,900.0,99.0,3.0,1.0,37.0,272.0,1312.0
New York,66012,Total,1172.0,183.0,2.0,1.0,44.0,398.0,1800.0
New York,66013,Total,546.0,109.0,1.0,1.0,23.0,282.0,962.0
New York,66014,Total,989.0,109.0,3.0,1.0,25.0,308.0,1435.0
New York,66015,Total,1026.0,99.0,3.0,1.0,36.0,243.0,1408.0
New York,66016,Total,1263.0,177.0,1.0,1.0,66.0,379.0,1887.0
New York,66017,Total,797.0,81.0,1.0,1.0,24.0,296.0,1200.0
New York,66018,Total,973.0,133.0,1.0,4.0,40.0,311.0,1462.0
New York,66019,Total,1149.0,154.0,3.0,3.0,47.0,341.0,1697.0
New York,66020,Total,819.0,101.0,1.0,1.0,33.0,254.0,1209.0
New York,66021,Total,839.0,80.0,2.0,2.0,24.0,254.0,1201.0
New York,66022,Total,89.0,9.0,1.0,0.0,2.0,32.0,133.0
New York,66023,Total,1157.0,108.0,2.0,0.0,35.0,288.0,1590.0
New York,66024,Total,985.0,88.0,2.0,2.0,29.0,263.0,1369.0
New York,66025,Total,1138.0,137.0,1.0,2.0,43.0,367.0,1688.0
New York,66026,Total,880.0,95.0,0.0,0.0,28.0,208.0,1211.0
New York,66027,Total,651.0,106.0,1.0,0.0,27.0,195.0,980.0
New York,66028,Total,910.0,128.0,4.0,1.0,22.0,278.0,1343.0
New York,66029,Total,777.0,100.0,1.0,0.0,16.0,246.0,1140.0
New York,66030,Total,569.0,61.0,5.0,1.0,15.0,190.0,841.0
New York,66031,Total,975.0,130.0,2.0,1.0,22.0,322.0,1452.0
New York,66032,Total,1141.0,174.0,6.0,1.0,53.0,393.0,1768.0
New York,66033,Total,814.0,89.0,0.0,0.0,37.0,253.0,1193.0
New York,66034,Total,782.0,90.0,2.0,1.0,29.0,213.0,1117.0
New York,66035,Total,1047.0,111.0,1.0,3.0,38.0,296.0,1496.0
New York,66036,Total,1067.0,93.0,0.0,3.0,29.0,286.0,1478.0
New York,66037,Total,978.0,80.0,2.0,2.0,28.0,229.0,1319.0
New York,66038,Total,936.0,82.0,1.0,1.0,27.0,201.0,1248.0
New York,66039,Total,282.0,36.0,0.0,0.0,6.0,85.0,409.0
New York,66040,Total,723.0,65.0,0.0,4.0,19.0,210.0,1021.0
New York,66041,Total,1031.0,103.0,1.0,3.0,37.0,274.0,1449.0
New York,66042,Total,1069.0,128.0,2.0,3.0,20.0,316.0,1538.0
New York,66043,Total,853.0,80.0,3.0,1.0,27.0,289.0,1253.0
New York,66044,Total,882.0,110.0,1.0,4.0,24.0,275.0,1296.0
New York,66045,Total,857.0,77.0,2.0,3.0,26.0,208.0,1173.0
New York,66046,Total,754.0,64.0,2.0,1.0,36.0,226.0,1083.0
New York,66047,Total,957.0,83.0,2.0,2.0,22.0,262.0,1328.0
New York,66048,Total,1049.0,89.0,1.0,2.0,37.0,290.0,1468.0
New York,66049,Total,1222.0,142.0,0.0,2.0,44.0,362.0,1772.0
New York,66050,Total,1101.0,89.0,2.0,3.0,46.0,316.0,1557.0
New York,66051,Total,1201.0,116.0,4.0,3.0,45.0,322.0,1691.0
New York,66052,Total,758.0,84.0,7.0,3.0,25.0,272.0,1149.0
New York,66053,Total,752.0,55.0,1.0,1.0,28.0,225.0,1062.0
New York,66054,Total,881.0,123.0,2.0,2.0,22.0,287.0,1317.0
New York,66055,Total,689.0,92.0,5.0,2.0,15.0,212.0,1015.0
New York,66056,Total,865.0,18.0,1.0,7.0,11.0,153.0,1055.0
New York,66057,Total,914.0,66.0,1.0,2.0,15.0,221.0,1219.0
New York,66058,Total,1019.0,86.0,0.0,3.0,36.0,324.0,1468.0
New York,66059,Total,731.0,83.0,2.0,1.0,23.0,203.0,1043.0
New York,66060,Total,716.0,80.0,2.0,0.0,36.0,231.0,1065.0
New York,66061,Total,803.0,84.0,0.0,0.0,18.0,215.0,1120.0
New York,66062,Total,69.0,8.0,0.0,2.0,3.0,24.0,106.0
New York,66063,Total,687.0,169.0,2.0,1.0,36.0,432.0,1327.0
New York,66064,Total,970.0,122.0,2.0,3.0,32.0,361.0,1490.0
New York,66065,Total,792.0,73.0,0.0,2.0,22.0,266.0,1155.0
New York,66066,Total,1088.0,192.0,1.0,3.0,44.0,393.0,1721.0
New York,66067,Total,980.0,258.0,1.0,1.0,40.0,534.0,1814.0
New York,66068,Total,1082.0,169.0,1.0,2.0,28.0,320.0,1602.0
New York,66069,Total,844.0,105.0,1.0,1.0,34.0,222.0,1207.0
New York,66070,Total,923.0,177.0,3.0,4.0,44.0,317.0,1468.0
New York,66071,Total,872.0,157.0,3.0,0.0,29.0,334.0,1395.0
New York,66072,Total,789.0,167.0,0.0,0.0,37.0,399.0,1392.0
New York,66073,Total,886.0,170.0,2.0,3.0,37.0,361.0,1459.0
New York,66074,Total,119.0,16.0,0.0,1.0,5.0,49.0,190.0
New York,67001,Total,1028.0,114.0,3.0,2.0,26.0,246.0,1419.0
New York,67002,Total,745.0,94.0,2.0,5.0,15.0,201.0,1062.0
New York,67003,Total,999.0,94.0,3.0,1.0,19.0,187.0,1303.0
New York,67004,Total,1082.0,106.0,2.0,5.0,24.0,223.0,1442.0
New York,67005,Total,1239.0,112.0,2.0,2.0,34.0,293.0,1682.0
New York,67006,Total,213.0,28.0,0.0,0.0,6.0,53.0,300.0
New York,67007,Total,1288.0,123.0,2.0,1.0,40.0,303.0,1757.0
New York,67008,Total,1121.0,103.0,4.0,3.0,38.0,235.0,1504.0
New York,67009,Total,963.0,59.0,1.0,4.0,23.0,217.0,1267.0
New York,67010,Total,1082.0,105.0,4.0,3.0,32.0,234.0,1460.0
New York,67011,Total,1056.0,99.0,2.0,2.0,31.0,250.0,1440.0
New York,67012,Total,1323.0,122.0,3.0,2.0,27.0,305.0,1782.0
New York,67013,Total,1107.0,124.0,2.0,3.0,28.0,222.0,1486.0
New York,67014,Total,829.0,95.0,4.0,0.0,21.0,219.0,1168.0
New York,67015,Total,995.0,85.0,2.0,1.0,30.0,204.0,1317.0
New York,67016,Total,1421.0,167.0,3.0,1.0,26.0,390.0,2008.0
New York,67017,Total,945.0,113.0,1.0,2.0,26.0,219.0,1306.0
New York,67018,Total,1107.0,103.0,2.0,3.0,26.0,269.0,1510.0
New York,67019,Total,1166.0,129.0,3.0,0.0,37.0,294.0,1629.0
New York,67020,Total,1115.0,128.0,1.0,0.0,45.0,359.0,1648.0
New York,67021,Total,927.0,140.0,0.0,1.0,35.0,273.0,1376.0
New York,67022,Total,1021.0,147.0,2.0,3.0,34.0,283.0,1490.0
New York,67023,Total,460.0,66.0,1.0,0.0,16.0,135.0,678.0
New York,67024,Total,1156.0,100.0,3.0,5.0,38.0,293.0,1595.0
New York,67025,Total,787.0,84.0,0.0,2.0,25.0,217.0,1115.0
New York,67026,Total,1334.0,139.0,2.0,5.0,40.0,339.0,1859.0
New York,67027,Total,736.0,80.0,0.0,0.0,26.0,197.0,1039.0
New York,67028,Total,823.0,97.0,1.0,0.0,29.0,214.0,1164.0
New York,67029,Total,725.0,100.0,2.0,1.0,23.0,201.0,1052.0
New York,67030,Total,1246.0,182.0,0.0,3.0,42.0,354.0,1827.0
New York,67031,Total,725.0,95.0,1.0,0.0,30.0,253.0,1104.0
New York,67032,Total,1011.0,169.0,3.0,0.0,37.0,418.0,1638.0
New York,67033,Total,768.0,109.0,2.0,1.0,31.0,248.0,1159.0
New York,67034,Total,1309.0,142.0,3.0,3.0,37.0,306.0,1800.0
New York,67035,Total,998.0,96.0,2.0,2.0,28.0,271.0,1397.0
New York,67036,Total,1111.0,91.0,1.0,0.0,16.0,207.0,1426.0
New York,67037,Total,1264.0,166.0,3.0,2.0,33.0,367.0,1835.0
New York,67038,Total,1240.0,145.0,1.0,0.0,31.0,358.0,1775.0
New York,67039,Total,1292.0,109.0,2.0,1.0,23.0,226.0,1653.0
New York,67040,Total,1202.0,136.0,0.0,2.0,32.0,286.0,1658.0
New York,67041,Total,1065.0,173.0,3.0,0.0,33.0,324.0,1598.0
New York,67042,Total,1136.0,100.0,4.0,1.0,18.0,210.0,1469.0
New York,67043,Total,664.0,160.0,1.0,0.0,33.0,286.0,1144.0
New York,67044,Total,1238.0,111.0,2.0,1.0,30.0,229.0,1611.0
New York,67045,Total,690.0,168.0,0.0,2.0,36.0,314.0,1210.0
New York,67046,Total,392.0,27.0,0.0,2.0,10.0,91.0,522.0
New York,67047,Total,1158.0,249.0,5.0,1.0,57.0,633.0,2103.0
New York,67048,Total,933.0,129.0,2.0,0.0,44.0,336.0,1444.0
New York,67049,Total,807.0,141.0,2.0,6.0,29.0,361.0,1346.0
New York,67050,Total,1052.0,68.0,4.0,4.0,29.0,207.0,1364.0
New York,67051,Total,1075.0,64.0,2.0,6.0,35.0,224.0,1406.0
New York,67052,Total,1027.0,180.0,3.0,4.0,38.0,482.0,1734.0
New York,67053,Total,713.0,105.0,1.0,1.0,26.0,257.0,1103.0
New York,67054,Total,822.0,110.0,6.0,4.0,31.0,278.0,1251.0
New York,67055,Total,821.0,90.0,2.0,4.0,25.0,265.0,1207.0
New York,67056,Total,970.0,156.0,2.0,2.0,44.0,455.0,1629.0
New York,67057,Total,1248.0,180.0,5.0,2.0,51.0,411.0,1897.0
New York,67058,Total,775.0,86.0,3.0,3.0,34.0,236.0,1137.0
New York,67059,Total,1174.0,143.0,4.0,3.0,36.0,474.0,1834.0
New York,67060,Total,1424.0,152.0,6.0,3.0,31.0,457.0,2073.0
New York,67061,Total,987.0,96.0,5.0,3.0,28.0,249.0,1368.0
New York,67062,Total,1248.0,95.0,4.0,3.0,38.0,350.0,1738.0
